"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Junior Caminero",35,128,465,79,"TB",0.7948,"spotrac",0.874,1.09964771011575,1,"Undervalued"
"Hunter Goodman",34,104,414,69,"COL",0.81,"spotrac",0.788,0.972839506172839,0.997912317327766,"Undervalued"
"James Wood",30,116,437,73,"WSH",0.8069,"spotrac",0.768,0.951790804312802,0.995824634655532,"Undervalued"
"Sal Stewart",26,121,464,91,"CIN",0.7815,"spotrac",0.727,0.930262316058861,0.993736951983299,"Undervalued"
"Luis García Jr.",24,110,396,78,NA,0.72,"league_minimum_default",0.666,0.925,0.991649269311065,"Undervalued"
"Ben Rice",32,110,438,76,"NYY",0.8458,"spotrac",0.778,0.919839205485931,0.989561586638831,"Undervalued"
"Yandy Díaz",17,140,462,69,NA,0.72,"league_minimum_default",0.658,0.913888888888889,0.987473903966597,"Undervalued"
"Jordan Walker",23,129,461,84,"STL",0.7994,"spotrac",0.709,0.886915186389792,0.985386221294363,"Undervalued"
"Miguel Vargas",27,107,448,71,"CHW",0.8057,"spotrac",0.699,0.867568573910885,0.983298538622129,"Undervalued"
"Julio Rodríguez",19,114,441,52,NA,0.72,"league_minimum_default",0.608,0.844444444444444,0.981210855949896,"Undervalued"
"Dillon Dingler",26,113,437,81,"DET",0.8349,"spotrac",0.703,0.842017008024913,0.979123173277662,"Undervalued"
"Andy Pages",20,128,475,77,"LAD",0.8,"spotrac",0.664,0.83,0.977035490605428,"Undervalued"
"Jac Caglianone",22,113,413,58,"KC",0.784,"spotrac",0.647,0.825255102040816,0.974947807933194,"Undervalued"
"Wilyer Abreu",22,118,456,65,"BOS",0.81,"spotrac",0.662,0.817283950617284,0.97286012526096,"Undervalued"
"Colson Montgomery",26,92,439,70,"CHW",0.7985,"spotrac",0.64,0.801502817783344,0.970772442588727,"Undervalued"
"TJ Rumfield",13,124,426,59,NA,0.72,"league_minimum_default",0.554,0.769444444444444,0.968684759916493,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.966597077244259,"Undervalued"
"Drake Baldwin",20,107,391,61,"ATL",0.8,"spotrac",0.601,0.75125,0.962421711899791,"Undervalued"
"Elly De La Cruz",20,107,406,56,"CIN",0.8,"spotrac",0.601,0.75125,0.962421711899791,"Undervalued"
"Jonathan Aranda",15,129,449,75,"TB",0.7964,"spotrac",0.597,0.749623304871924,0.960334029227557,"Undervalued"
"Iván Herrera",13,114,459,51,NA,0.72,"league_minimum_default",0.524,0.727777777777778,0.958246346555324,"Undervalued"
"Cole Young",15,119,454,56,"SEA",0.7861,"spotrac",0.567,0.721282279608192,0.95615866388309,"Undervalued"
"Carson Benge",14,122,444,49,"NYM",0.78,"spotrac",0.562,0.720512820512821,0.954070981210856,"Undervalued"
"Nick Kurtz",21,90,352,69,"ATH",0.785,"spotrac",0.564,0.718471337579618,0.951983298538622,"Undervalued"
"Daylen Lile",15,116,470,65,"WSH",0.786,"spotrac",0.558,0.709923664122137,0.949895615866388,"Undervalued"
"Otto Lopez",9,149,483,53,"MIA",0.8105,"spotrac",0.573,0.706971005552128,0.947807933194154,"Undervalued"
"Brooks Lee",17,107,437,62,"MIN",0.79305,"spotrac",0.559,0.704873589307105,0.945720250521921,"Undervalued"
"Liam Hicks",16,109,384,71,"TB",0.79,"spotrac",0.551,0.69746835443038,0.943632567849687,"Undervalued"
"Jazz Chisholm Jr.",17,86,401,48,NA,0.72,"league_minimum_default",0.496,0.688888888888889,0.941544885177453,"Undervalued"
"Kody Clemens",20,90,396,56,"MIN",0.8039,"spotrac",0.55,0.68416469710163,0.939457202505219,"Undervalued"
"Chase DeLauter",13,115,402,57,"CLE",0.78,"spotrac",0.527,0.675641025641026,0.937369519832985,"Undervalued"
"Mauricio Dubón",10,115,439,61,NA,0.72,"league_minimum_default",0.485,0.673611111111111,0.935281837160752,"Undervalued"
"Chase Meidroth",12,121,432,49,"CHW",0.7891,"spotrac",0.531,0.672918514763655,0.933194154488518,"Undervalued"
"Dominic Canzone",19,84,327,51,"SEA",0.7966,"spotrac",0.518,0.650263620386643,0.931106471816284,"Undervalued"
"Michael Busch",14,115,468,63,"CHC",0.86,"spotrac",0.541,0.62906976744186,0.92901878914405,"Undervalued"
"Eugenio Suárez",18,66,325,49,NA,0.72,"league_minimum_default",0.45,0.625,0.926931106471816,"Undervalued"
"Carter Jensen",16,88,402,55,"KC",0.78115,"spotrac",0.488,0.624719964155412,0.924843423799583,"Undervalued"
"Heriberto Hernández",17,69,300,49,NA,0.72,"league_minimum_default",0.445,0.618055555555556,0.922755741127349,"Undervalued"
"Nick Gonzales",6,137,446,53,"PIT",0.8016,"spotrac",0.495,0.61751497005988,0.920668058455115,"Undervalued"
"Jeremy Peña",13,87,302,39,NA,0.72,"league_minimum_default",0.443,0.615277777777778,0.918580375782881,"Undervalued"
