"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Daylen Lile",16,124,504,71,"WSH",0.786,"spotrac",0.596,0.758269720101781,0.955102040816327,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.953061224489796,"Undervalued"
"Cole Young",16,121,483,57,"SEA",0.7861,"spotrac",0.587,0.746724335326294,0.951020408163265,"Undervalued"
"Kody Clemens",21,102,426,66,"MIN",0.8039,"spotrac",0.6,0.746361487747232,0.948979591836735,"Undervalued"
"Jazz Chisholm Jr.",18,93,423,51,NA,0.72,"league_minimum_default",0.531,0.7375,0.946938775510204,"Undervalued"
"Otto Lopez",9,157,511,59,"MIA",0.8105,"spotrac",0.597,0.736582356570018,0.944897959183673,"Undervalued"
"Liam Hicks",17,114,402,72,"TB",0.79,"spotrac",0.58,0.734177215189873,0.942857142857143,"Undervalued"
"Nick Kurtz",21,90,352,69,"ATH",0.785,"spotrac",0.564,0.718471337579618,0.940816326530612,"Undervalued"
"Mauricio Dubón",10,124,462,62,NA,0.72,"league_minimum_default",0.512,0.711111111111111,0.938775510204082,"Undervalued"
"Chase DeLauter",13,119,413,59,"CLE",0.78,"spotrac",0.539,0.691025641025641,0.936734693877551,"Undervalued"
"Chase Meidroth",12,125,467,49,"CHW",0.7891,"spotrac",0.543,0.68812571283741,0.93469387755102,"Undervalued"
"Heriberto Hernández",19,76,328,53,NA,0.72,"league_minimum_default",0.494,0.686111111111111,0.93265306122449,"Undervalued"
"Dominic Canzone",19,92,360,56,"SEA",0.7966,"spotrac",0.542,0.680391664574441,0.930612244897959,"Undervalued"
"Michael Busch",16,120,494,65,"CHC",0.86,"spotrac",0.584,0.67906976744186,0.928571428571429,"Undervalued"
"Carter Jensen",17,93,425,57,"KC",0.78115,"spotrac",0.517,0.661844716123664,0.926530612244898,"Undervalued"
"Eugenio Suárez",18,73,352,53,NA,0.72,"league_minimum_default",0.471,0.654166666666667,0.924489795918367,"Undervalued"
"Jeremy Peña",14,91,320,41,NA,0.72,"league_minimum_default",0.469,0.651388888888889,0.922448979591837,"Undervalued"
"Nick Gonzales",6,144,468,56,"PIT",0.8016,"spotrac",0.516,0.643712574850299,0.920408163265306,"Undervalued"
"Cam Smith",17,90,418,48,"HOU",0.8099,"spotrac",0.508,0.627237930608717,0.918367346938776,"Undervalued"
"Xavier Edwards",6,137,482,50,"MIA",0.804,"spotrac",0.495,0.615671641791045,0.916326530612245,"Undervalued"
"Caleb Durbin",12,107,420,62,"BOS",0.796,"spotrac",0.489,0.614321608040201,0.914285714285714,"Undervalued"
"Kyle Stowers",16,86,355,52,"MIA",0.8042,"spotrac",0.482,0.599353394677941,0.912244897959184,"Undervalued"
"Tristan Peters",10,95,351,47,NA,0.72,"league_minimum_default",0.425,0.590277777777778,0.910204081632653,"Undervalued"
"Brayan Rocchio",10,109,441,53,"CLE",0.7976,"spotrac",0.467,0.585506519558676,0.908163265306122,"Undervalued"
"Curtis Mead",17,72,285,48,"BOS",0.78,"spotrac",0.454,0.582051282051282,0.906122448979592,"Undervalued"
"Luke Keaschall",8,115,419,40,"MIN",0.7882,"spotrac",0.457,0.57980208069018,0.904081632653061,"Undervalued"
"José Caballero",12,79,340,44,NA,0.72,"league_minimum_default",0.405,0.5625,0.902040816326531,"Undervalued"
"Teoscar Hernández",11,82,336,44,NA,0.72,"league_minimum_default",0.4,0.555555555555556,0.9,"Undervalued"
"Wyatt Langford",15,79,312,36,"TEX",0.805,"spotrac",0.447,0.55527950310559,0.897959183673469,"Undervalued"
"Coby Mayo",17,66,311,47,"BAL",0.7908,"spotrac",0.436,0.551340414769853,0.895918367346939,"Undervalued"
"Bryce Eldridge",14,78,310,35,"SF",0.78,"spotrac",0.43,0.551282051282051,0.893877551020408,"Undervalued"
"Chandler Simpson",0,144,462,29,"TB",0.7851,"spotrac",0.432,0.550248376003057,0.891836734693878,"Undervalued"
"José Ramírez",10,85,361,39,NA,0.72,"league_minimum_default",0.395,0.548611111111111,0.889795918367347,"Undervalued"
"Angel Martínez",12,75,306,45,NA,0.72,"league_minimum_default",0.393,0.545833333333333,0.887755102040816,"Undervalued"
"Andrés Giménez",8,93,388,49,NA,0.72,"league_minimum_default",0.391,0.543055555555556,0.885714285714286,"Undervalued"
"Ronald Acuña Jr.",13,69,298,35,NA,0.72,"league_minimum_default",0.389,0.540277777777778,0.883673469387755,"Undervalued"
"Sam Antonacci",8,101,381,37,"CHW",0.78,"spotrac",0.415,0.532051282051282,0.881632653061225,"Undervalued"
"Kyle Manzardo",13,67,312,39,NA,0.72,"league_minimum_default",0.383,0.531944444444444,0.879591836734694,"Undervalued"
"Kyle Karros",10,91,346,44,"COL",0.782,"spotrac",0.413,0.528132992327366,0.877551020408163,"Undervalued"
"Nolan Schanuel",7,108,392,49,"LAA",0.81,"spotrac",0.422,0.520987654320987,0.875510204081633,"Undervalued"
"Jacob Young",10,88,357,43,"WSH",0.7942,"spotrac",0.404,0.508687987912365,0.873469387755102,"Undervalued"
"Zack Gelof",14,73,280,37,"ATH",0.82,"spotrac",0.415,0.50609756097561,0.871428571428571,"Undervalued"
"Jorge Soler",12,64,316,49,NA,0.72,"league_minimum_default",0.36,0.5,0.869387755102041,"Undervalued"
"Travis Bazzana",9,86,359,39,"CLE",0.78,"spotrac",0.384,0.492307692307692,0.86734693877551,"Undervalued"
"Jakob Marsee",8,88,420,30,"MIA",0.786,"spotrac",0.376,0.478371501272265,0.86530612244898,"Undervalued"
"Masyn Winn",5,103,432,51,"STL",0.79945,"spotrac",0.379,0.47407592719995,0.863265306122449,"Undervalued"
"Esmerlyn Valdez",15,51,205,42,"PIT",0.78,"spotrac",0.363,0.465384615384615,0.861224489795918,"Undervalued"
"Nathan Church",9,79,331,41,"STL",0.78215,"spotrac",0.363,0.464105350636067,0.859183673469388,"Undervalued"
"Owen Caissie",13,60,263,52,"MIA",0.7815,"spotrac",0.362,0.463211772232886,0.857142857142857,"Undervalued"
"Spencer Horwitz",10,77,306,38,"PIT",0.802,"spotrac",0.371,0.462593516209476,0.855102040816327,"Undervalued"
"Javier Sanoja",6,94,341,50,"MIA",0.7915,"spotrac",0.366,0.462413139608339,0.853061224489796,"Undervalued"
"Jake Mangum",4,104,356,28,"PIT",0.8002,"spotrac",0.368,0.459885028742814,0.851020408163265,"Undervalued"
"Heliot Ramos",9,82,341,35,"NYY",0.81,"spotrac",0.372,0.459259259259259,0.848979591836735,"Undervalued"
"Nathan Lukes",8,81,311,26,"TOR",0.8085,"spotrac",0.355,0.439084724799011,0.846938775510204,"Undervalued"
"Garrett Mitchell",9,97,370,54,"MIL",0.95,"spotrac",0.417,0.438947368421053,0.844897959183673,"Undervalued"
"A.J. Ewing",7,80,328,28,"NYM",0.78,"spotrac",0.338,0.433333333333333,0.842857142857143,"Undervalued"
"Griffin Conine",14,48,184,31,"MIA",0.786,"spotrac",0.34,0.432569974554707,0.840816326530612,"Undervalued"
"Joe Mack",12,56,237,38,"MIA",0.78,"spotrac",0.336,0.430769230769231,0.838775510204082,"Undervalued"
"Jesús Sánchez",8,66,250,33,NA,0.72,"league_minimum_default",0.31,0.430555555555556,0.836734693877551,"Undervalued"
"Colton Cowser",12,59,269,34,"BAL",0.8015,"spotrac",0.345,0.430442919525889,0.83469387755102,"Undervalued"
"Henry Bolte",6,82,297,26,"ATH",0.78,"spotrac",0.33,0.423076923076923,0.83265306122449,"Undervalued"
"Brett Baty",8,77,355,40,"NYM",0.8115,"spotrac",0.343,0.422674060382009,0.830612244897959,"Undervalued"
"Troy Johnston",3,96,340,45,"COL",0.782,"spotrac",0.33,0.421994884910486,0.828571428571429,"Undervalued"
"Dalton Rushing",12,55,217,36,"LAD",0.79,"spotrac",0.333,0.421518987341772,0.826530612244898,"Undervalued"
"Isaac Collins",6,84,369,38,"KC",0.79975,"spotrac",0.336,0.420131291028446,0.824489795918367,"Undervalued"
"Randal Grichuk",11,55,196,32,"CHW",0.78,"spotrac",0.319,0.408974358974359,0.822448979591837,"Undervalued"
"Jonny DeLuca",8,70,258,36,"TB",0.7893,"spotrac",0.322,0.407956417078424,0.820408163265306,"Undervalued"
"Vaughn Grissom",7,76,310,51,"LAA",0.8,"spotrac",0.326,0.4075,0.818367346938776,"Undervalued"
"Ty France",18,98,339,56,"SD",1.35,"spotrac",0.546,0.404444444444444,0.816326530612245,"Undervalued"
"Dylan Crews",10,63,296,30,"WSH",0.82,"spotrac",0.329,0.401219512195122,0.814285714285714,"Undervalued"
"Justin Crawford",2,94,353,32,"PHI",0.78,"spotrac",0.31,0.397435897435897,0.812244897959184,"Undervalued"
"Ezequiel Duran",14,116,427,67,"TEX",1.375,"spotrac",0.544,0.395636363636364,0.810204081632653,"Undervalued"
"Carlos Cortes",7,70,272,35,"ATH",0.78,"spotrac",0.308,0.394871794871795,0.808163265306122,"Undervalued"
"Joey Ortiz",7,71,288,38,"MIL",0.7904,"spotrac",0.311,0.393471659919028,0.806122448979592,"Undervalued"
"JJ Bleday",21,81,368,51,"CIN",1.4,"spotrac",0.537,0.383571428571429,0.804081632653061,"Undervalued"
"Drew Gilbert",7,67,280,31,"SF",0.78,"spotrac",0.299,0.383333333333333,0.802040816326531,"Undervalued"
"Evan Carter",8,63,321,32,"TEX",0.7915,"spotrac",0.301,0.380290587492104,0.8,"Undervalued"
"Brady House",9,57,242,31,"WSH",0.7832,"spotrac",0.297,0.379213483146067,0.797959183673469,"Undervalued"
"José Fermín",6,62,251,33,NA,0.72,"league_minimum_default",0.27,0.375,0.795918367346939,"Undervalued"
"Mark Vientos",11,50,237,35,"NYM",0.81375,"spotrac",0.304,0.37357910906298,0.793877551020408,"Undervalued"
"Oswald Peraza",7,68,301,24,"LAA",0.81,"spotrac",0.302,0.372839506172839,0.791836734693877,"Undervalued"
"Richie Palacios",5,65,278,39,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.787755102040816,"Undervalued"
"Marcell Ozuna",8,51,251,29,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.787755102040816,"Undervalued"
"Nasim Nuñez",1,83,379,34,NA,0.72,"league_minimum_default",0.263,0.365277777777778,0.785714285714286,"Undervalued"
"Hao-Yu Lee",7,62,225,32,"DET",0.78,"spotrac",0.284,0.364102564102564,0.783673469387755,"Undervalued"
"Nick Loftin",6,67,282,40,"KC",0.78675,"spotrac",0.285,0.362249761677788,0.781632653061225,"Undervalued"
"Jake McCarthy",13,123,419,68,"COL",1.525,"spotrac",0.551,0.361311475409836,0.779591836734694,"Undervalued"
"José Tena",7,54,231,22,NA,0.72,"league_minimum_default",0.26,0.361111111111111,0.775510204081633,"Undervalued"
"Gary Sánchez",10,40,186,31,NA,0.72,"league_minimum_default",0.26,0.361111111111111,0.775510204081633,"Undervalued"
"Andruw Monasterio",6,68,268,38,"BOS",0.8075,"spotrac",0.288,0.356656346749226,0.773469387755102,"Undervalued"
"Luis Rengifo",4,74,300,35,"SD",0.78,"spotrac",0.278,0.356410256410256,0.771428571428571,"Undervalued"
"Brandon Valenzuela",8,48,209,21,NA,0.72,"league_minimum_default",0.256,0.355555555555556,0.769387755102041,"Undervalued"
"Tim Tawa",8,54,215,32,"ARI",0.7877,"spotrac",0.274,0.347848165545258,0.76734693877551,"Undervalued"
"Ildemaro Vargas",9,99,378,63,"ARI",1.25,"spotrac",0.423,0.3384,0.76530612244898,"Undervalued"
"Víctor Mesa Jr.",10,34,159,22,NA,0.72,"league_minimum_default",0.242,0.336111111111111,0.763265306122449,"Undervalued"
"Daniel Schneemann",6,52,252,28,NA,0.72,"league_minimum_default",0.24,0.333333333333333,0.761224489795918,"Undervalued"
"Christian Vázquez",7,47,217,25,NA,0.72,"league_minimum_default",0.239,0.331944444444444,0.759183673469388,"Undervalued"
"Blaze Alexander",4,69,221,29,"BAL",0.7928,"spotrac",0.263,0.331735620585267,0.757142857142857,"Undervalued"
"Ryan Vilade",11,52,197,37,"TB",0.95,"spotrac",0.31,0.326315789473684,0.755102040816326,"Undervalued"
"Jeremiah Jackson",7,53,234,39,"BAL",0.7887,"spotrac",0.257,0.325852668948903,0.753061224489796,"Undervalued"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.751020408163265,"Undervalued"
"Moisés Ballesteros",6,49,229,27,NA,0.72,"league_minimum_default",0.231,0.320833333333333,0.748979591836735,"Good Value"
"David Hamilton",4,65,271,22,"MIL",0.7873,"spotrac",0.251,0.318811126635336,0.746938775510204,"Good Value"
"Sal Frelick",4,65,276,34,"MIL",0.8006,"spotrac",0.251,0.313514863852111,0.744897959183674,"Good Value"
"Austin Martin",3,68,282,23,"MIN",0.79065,"spotrac",0.246,0.311136406753937,0.742857142857143,"Good Value"
"Cole Carrigg",5,57,209,34,"COL",0.78,"spotrac",0.241,0.308974358974359,0.740816326530612,"Good Value"
"Dylan Beavers",6,53,220,28,"BAL",0.7874,"spotrac",0.243,0.308610617221234,0.738775510204082,"Good Value"
"Jasson Domínguez",6,46,200,14,NA,0.72,"league_minimum_default",0.222,0.308333333333333,0.736734693877551,"Good Value"
"Jackson Holliday",6,54,236,26,"BAL",0.8022,"spotrac",0.246,0.306656694091249,0.73469387755102,"Good Value"
"Justin Foscue",8,42,166,23,"TEX",0.78,"spotrac",0.238,0.305128205128205,0.73265306122449,"Good Value"
"Patrick Bailey",7,49,252,30,"CLE",0.81,"spotrac",0.245,0.302469135802469,0.730612244897959,"Good Value"
"Nolan Gorman",7,39,201,26,NA,0.72,"league_minimum_default",0.215,0.298611111111111,0.728571428571429,"Good Value"
"Dane Myers",5,56,223,21,"CIN",0.8,"spotrac",0.238,0.2975,0.726530612244898,"Good Value"
"Braden Montgomery",5,53,227,32,"CHW",0.78,"spotrac",0.229,0.293589743589744,0.724489795918367,"Good Value"
"Austin Wells",8,47,263,19,"NYY",0.8662,"spotrac",0.253,0.292080350958208,0.722448979591837,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.720408163265306,"Good Value"
"Ben Williamson",3,61,247,26,"TB",0.7857,"spotrac",0.225,0.286368843069874,0.718367346938775,"Good Value"
"Logan O'Hoppe",4,50,236,23,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.716326530612245,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.714285714285714,"Good Value"
"Brice Matthews",7,41,208,22,"HOU",0.7824,"spotrac",0.221,0.282464212678937,0.712244897959184,"Good Value"
"Henry Davis",8,38,226,32,"PIT",0.8004,"spotrac",0.226,0.282358820589705,0.710204081632653,"Good Value"
"Connor Norby",5,51,235,19,"COL",0.794,"spotrac",0.223,0.280856423173803,0.708163265306123,"Good Value"
"Wade Meckler",3,59,205,20,"LAA",0.78,"spotrac",0.219,0.280769230769231,0.706122448979592,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.702040816326531,"Good Value"
"Andrés Chaparro",8,30,125,32,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.702040816326531,"Good Value"
"Jorbit Vivas",3,59,247,24,"WSH",0.7906,"spotrac",0.219,0.277004806476094,0.7,"Good Value"
"Denzer Guzman",6,44,194,23,"LAA",0.78,"spotrac",0.216,0.276923076923077,0.697959183673469,"Good Value"
"Brett Sullivan",7,41,180,28,"COL",0.8,"spotrac",0.221,0.27625,0.695918367346939,"Good Value"
"Michael Massey",11,93,338,43,"KC",1.57,"spotrac",0.433,0.275796178343949,0.693877551020408,"Good Value"
"Elias Díaz",6,38,167,22,NA,0.72,"league_minimum_default",0.198,0.275,0.691836734693878,"Good Value"
"Ryan Kreidler",6,47,207,26,"MIN",0.82,"spotrac",0.225,0.274390243902439,0.689795918367347,"Good Value"
"Derek Hill",9,40,168,25,"PHI",0.9,"spotrac",0.246,0.273333333333333,0.687755102040816,"Good Value"
"Jared Triolo",2,65,272,24,"PIT",0.8189,"spotrac",0.223,0.272316522163878,0.685714285714286,"Good Value"
"Jacob Gonzalez",6,37,169,28,NA,0.72,"league_minimum_default",0.195,0.270833333333333,0.683673469387755,"Good Value"
"Spencer Jones",7,37,159,22,"NYY",0.78,"spotrac",0.209,0.267948717948718,0.681632653061224,"Good Value"
"Jared Young",8,65,238,31,"NYM",1.15,"spotrac",0.307,0.26695652173913,0.679591836734694,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.675510204081633,"Good Value"
"Jose Fernandez",3,49,182,16,NA,0.72,"league_minimum_default",0.189,0.2625,0.675510204081633,"Good Value"
"Donovan Walton",4,44,158,18,NA,0.72,"league_minimum_default",0.188,0.261111111111111,0.673469387755102,"Good Value"
"Jonah Heim",11,57,278,40,"ATH",1.25,"spotrac",0.325,0.26,0.671428571428571,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.669387755102041,"Good Value"
"Ryan Waldschmidt",2,57,209,19,"ARI",0.78,"spotrac",0.199,0.255128205128205,0.66734693877551,"Good Value"
"Dominic Smith",8,67,257,44,"ATL",1.25,"spotrac",0.313,0.2504,0.66530612244898,"Good Value"
"Esteury Ruiz",6,38,157,11,"MIA",0.7915,"spotrac",0.198,0.250157927984839,0.663265306122449,"Good Value"
"Nathaniel Lowe",14,80,305,48,"CLE",1.75,"spotrac",0.436,0.249142857142857,0.661224489795918,"Good Value"
"Alex Freeland",3,45,195,19,NA,0.72,"league_minimum_default",0.177,0.245833333333333,0.657142857142857,"Good Value"
"Pedro Ramírez",3,45,155,21,NA,0.72,"league_minimum_default",0.177,0.245833333333333,0.657142857142857,"Good Value"
"Adrian Del Castillo",5,35,176,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.655102040816327,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.653061224489796,"Good Value"
"Miguel Amaya",5,42,181,22,"CHC",0.8085,"spotrac",0.196,0.242424242424242,0.651020408163265,"Good Value"
"Taylor Trammell",7,40,187,20,"HOU",0.9,"spotrac",0.218,0.242222222222222,0.648979591836735,"Good Value"
"Jake Bauers",23,109,400,75,"MIL",2.7,"spotrac",0.649,0.24037037037037,0.646938775510204,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.644897959183673,"Good Value"
"Jorge Mateo",5,34,144,14,NA,0.72,"league_minimum_default",0.172,0.238888888888889,0.642857142857143,"Good Value"
"Pedro Pagés",4,37,173,11,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.640816326530612,"Good Value"
"Marcelo Mayer",3,45,205,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.638775510204082,"Good Value"
"David Fry",6,26,143,13,NA,0.72,"league_minimum_default",0.162,0.225,0.636734693877551,"Good Value"
"Alejandro Osuna",1,49,192,24,NA,0.72,"league_minimum_default",0.161,0.223611111111111,0.63469387755102,"Good Value"
"Nicky Lopez",1,53,202,22,"TEX",0.78,"spotrac",0.173,0.221794871794872,0.63265306122449,"Good Value"
"Alec Burleson",21,145,498,96,"STL",3.3,"spotrac",0.729,0.220909090909091,0.630612244897959,"Good Value"
"Drew Romo",7,24,163,16,"CHW",0.78,"spotrac",0.17,0.217948717948718,0.628571428571429,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.626530612244898,"Good Value"
"Luis Campusano",5,41,140,23,"SD",0.9,"spotrac",0.193,0.214444444444444,0.624489795918367,"Good Value"
"Hunter Feduccia",3,41,175,14,"LAD",0.782,"spotrac",0.165,0.210997442455243,0.622448979591837,"Good Value"
"Josh Smith",3,36,164,11,NA,0.72,"league_minimum_default",0.15,0.208333333333333,0.620408163265306,"Good Value"
"Gabriel Arias",5,32,134,13,"NYM",0.8011,"spotrac",0.166,0.207215079266009,0.618367346938775,"Good Value"
"Blaze Jordan",2,44,181,25,"STL",0.78,"spotrac",0.16,0.205128205128205,0.616326530612245,"Good Value"
"Carlos Narváez",3,35,212,10,NA,0.72,"league_minimum_default",0.147,0.204166666666667,0.612244897959184,"Good Value"
"TJ Friedl",3,35,219,11,NA,0.72,"league_minimum_default",0.147,0.204166666666667,0.612244897959184,"Good Value"
"Luisangel Acuña",1,44,190,12,NA,0.72,"league_minimum_default",0.146,0.202777777777778,0.610204081632653,"Good Value"
"Eli White",5,37,157,20,"BOS",0.9,"spotrac",0.181,0.201111111111111,0.608163265306122,"Good Value"
"Mickey Gasper",3,34,126,17,NA,0.72,"league_minimum_default",0.144,0.2,0.606122448979592,"Good Value"
"Edgar Quero",3,38,183,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.604081632653061,"Good Value"
"Javier Báez",2,38,146,14,NA,0.72,"league_minimum_default",0.142,0.197222222222222,0.602040816326531,"Good Value"
"Jake Burger",22,107,453,75,"TEX",3.2,"spotrac",0.629,0.1965625,0.6,"Good Value"
"Everson Pereira",5,23,98,12,NA,0.72,"league_minimum_default",0.139,0.193055555555556,0.597959183673469,"Good Value"
"Eduardo Valencia",6,22,66,17,"DET",0.78,"spotrac",0.15,0.192307692307692,0.595918367346939,"Good Value"
"Anthony Seigler",3,36,142,13,"BOS",0.782,"spotrac",0.15,0.191815856777494,0.593877551020408,"Good Value"
"CJ Abrams",29,132,474,92,"WSH",4.2,"spotrac",0.802,0.190952380952381,0.591836734693878,"Good Value"
"Anthony Volpe",1,41,171,19,NA,0.72,"league_minimum_default",0.137,0.190277777777778,0.589795918367347,"Good Value"
"Blake Dunn",2,40,142,7,"CIN",0.78,"spotrac",0.148,0.18974358974359,0.587755102040816,"Good Value"
"James Outman",5,27,157,17,"DET",0.79755,"spotrac",0.151,0.189329822581656,0.585714285714286,"Good Value"
"Matt Shaw",4,32,130,20,"CHC",0.8045,"spotrac",0.152,0.188937228091983,0.583673469387755,"Good Value"
"Agustín Ramírez",2,36,152,17,NA,0.72,"league_minimum_default",0.136,0.188888888888889,0.581632653061224,"Good Value"
"Luke Raley",15,59,262,39,"SEA",2.05,"spotrac",0.387,0.188780487804878,0.579591836734694,"Good Value"
"Daniel Susac",3,35,144,22,"SF",0.78,"spotrac",0.147,0.188461538461538,0.577551020408163,"Good Value"
"Brandon Lowe",27,123,488,80,"PIT",4,"spotrac",0.747,0.18675,0.575510204081633,"Good Value"
"Gabriel Moreno",10,112,370,64,"ARI",2.55,"spotrac",0.476,0.186666666666667,0.573469387755102,"Good Value"
"Jake Meyers",3,30,141,11,NA,0.72,"league_minimum_default",0.132,0.183333333333333,0.571428571428571,"Good Value"
"Christian Encarnacion-Strand",6,22,96,22,"BAL",0.82,"spotrac",0.15,0.182926829268293,0.569387755102041,"Good Value"
"Bryan Torres",4,28,119,17,"STL",0.78,"spotrac",0.14,0.179487179487179,0.56734693877551,"Good Value"
"Alika Williams",2,37,142,10,"ATH",0.78,"spotrac",0.139,0.178205128205128,0.56530612244898,"Good Value"
"Tommy Troy",4,27,121,9,"ARI",0.78,"spotrac",0.137,0.175641025641026,0.563265306122449,"Good Value"
"Nick Sogard",2,36,127,10,"BOS",0.78,"spotrac",0.136,0.174358974358974,0.561224489795918,"Good Value"
"Colby Thomas",4,23,114,11,NA,0.72,"league_minimum_default",0.125,0.173611111111111,0.557142857142857,"Good Value"
"MJ Melendez",4,23,120,11,NA,0.72,"league_minimum_default",0.125,0.173611111111111,0.557142857142857,"Good Value"
"Rafael Flores",6,17,64,14,"PIT",0.78,"spotrac",0.135,0.173076923076923,0.555102040816327,"Good Value"
"Leo Jimenez",2,32,152,14,NA,0.72,"league_minimum_default",0.124,0.172222222222222,0.553061224489796,"Good Value"
"Jimmy Crooks",4,22,126,12,NA,0.72,"league_minimum_default",0.122,0.169444444444444,0.546938775510204,"Good Value"
"Mitch Garver",4,22,126,15,NA,0.72,"league_minimum_default",0.122,0.169444444444444,0.546938775510204,"Good Value"
"Nick Castellanos",4,22,115,20,NA,0.72,"league_minimum_default",0.122,0.169444444444444,0.546938775510204,"Good Value"
"Petey Halpin",3,30,140,9,"CLE",0.78,"spotrac",0.132,0.169230769230769,0.544897959183673,"Good Value"
"Leody Taveras",7,80,354,44,"BAL",2,"spotrac",0.338,0.169,0.542857142857143,"Good Value"
"Tyler Tolbert",3,30,105,8,"KC",0.783,"spotrac",0.132,0.168582375478927,0.540816326530612,"Good Value"
"Taylor Walls",2,69,321,31,"TB",1.4,"spotrac",0.235,0.167857142857143,0.538775510204082,"Good Value"
"Matt McLain",13,68,350,35,"CIN",2.3,"spotrac",0.386,0.167826086956522,0.536734693877551,"Good Value"
"Jake Rogers",4,21,121,13,NA,0.72,"league_minimum_default",0.119,0.165277777777778,0.53469387755102,"Good Value"
"Victor Scott II",2,30,155,9,NA,0.72,"league_minimum_default",0.118,0.163888888888889,0.53265306122449,"Good Value"
"Francisco Alvarez",13,70,298,30,"NYM",2.4,"spotrac",0.392,0.163333333333333,0.530612244897959,"Good Value"
