"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Junior Caminero",35,133,485,81,"TB",0.7948,"spotrac",0.889,1.11852038248616,1,"Undervalued"
"Yandy Díaz",19,148,481,72,NA,0.72,"league_minimum_default",0.71,0.986111111111111,0.99792531120332,"Undervalued"
"Jordan Walker",26,140,486,94,"STL",0.7994,"spotrac",0.784,0.980735551663748,0.995850622406639,"Undervalued"
"Hunter Goodman",34,104,414,69,"COL",0.81,"spotrac",0.788,0.972839506172839,0.993775933609959,"Undervalued"
"Sal Stewart",27,126,487,96,"CIN",0.7815,"spotrac",0.756,0.967370441458733,0.991701244813278,"Undervalued"
"Ben Rice",34,114,455,80,"NYY",0.8458,"spotrac",0.818,0.967131709624024,0.989626556016598,"Undervalued"
"Luis García Jr.",25,115,412,80,NA,0.72,"league_minimum_default",0.695,0.965277777777778,0.987551867219917,"Undervalued"
"James Wood",30,116,437,73,"WSH",0.8069,"spotrac",0.768,0.951790804312802,0.985477178423237,"Undervalued"
"Miguel Vargas",28,112,466,72,"CHW",0.8057,"spotrac",0.728,0.903562119895743,0.983402489626556,"Undervalued"
"Andy Pages",21,134,492,80,"LAD",0.8,"spotrac",0.696,0.87,0.981327800829875,"Undervalued"
"Julio Rodríguez",19,116,459,53,NA,0.72,"league_minimum_default",0.614,0.852777777777778,0.979253112033195,"Undervalued"
"Dillon Dingler",26,115,451,82,"DET",0.8349,"spotrac",0.709,0.849203497424841,0.977178423236514,"Undervalued"
"Jac Caglianone",22,119,426,60,"KC",0.784,"spotrac",0.665,0.848214285714286,0.975103734439834,"Undervalued"
"Wilyer Abreu",22,121,471,67,"BOS",0.81,"spotrac",0.671,0.828395061728395,0.973029045643154,"Undervalued"
"Colson Montgomery",26,98,453,71,"CHW",0.7985,"spotrac",0.658,0.8240450845335,0.970954356846473,"Undervalued"
"Drake Baldwin",21,112,412,63,"ATL",0.8,"spotrac",0.63,0.7875,0.968879668049793,"Undervalued"
"TJ Rumfield",13,128,438,60,NA,0.72,"league_minimum_default",0.566,0.786111111111111,0.966804979253112,"Undervalued"
"Elly De La Cruz",20,111,428,57,"CIN",0.8,"spotrac",0.613,0.76625,0.964730290456432,"Undervalued"
"Jonathan Aranda",15,133,471,76,"TB",0.7964,"spotrac",0.609,0.764691109994977,0.962655601659751,"Undervalued"
"Iván Herrera",14,117,479,53,NA,0.72,"league_minimum_default",0.547,0.759722222222222,0.960580912863071,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.95850622406639,"Undervalued"
"Carson Benge",15,125,459,51,"NYM",0.78,"spotrac",0.585,0.75,0.95643153526971,"Undervalued"
"Brooks Lee",18,110,451,67,"MIN",0.79305,"spotrac",0.582,0.733875543786647,0.954356846473029,"Undervalued"
"Kody Clemens",21,97,411,61,"MIN",0.8039,"spotrac",0.585,0.727702450553551,0.952282157676348,"Undervalued"
"Otto Lopez",9,153,497,54,"MIA",0.8105,"spotrac",0.585,0.721776681061073,0.950207468879668,"Undervalued"
