"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Elly De La Cruz",20,111,432,57,"CIN",0.8,"spotrac",0.613,0.76625,0.965163934426229,"Undervalued"
"Jonathan Aranda",15,133,472,76,"TB",0.7964,"spotrac",0.609,0.764691109994977,0.963114754098361,"Undervalued"
"Iván Herrera",14,118,484,53,NA,0.72,"league_minimum_default",0.55,0.763888888888889,0.961065573770492,"Undervalued"
"Carson Benge",15,126,463,51,"NYM",0.78,"spotrac",0.588,0.753846153846154,0.959016393442623,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.956967213114754,"Undervalued"
"Brooks Lee",18,110,454,67,"MIN",0.79305,"spotrac",0.582,0.733875543786647,0.954918032786885,"Undervalued"
"Kody Clemens",21,98,414,63,"MIN",0.8039,"spotrac",0.588,0.731434257992288,0.952868852459016,"Undervalued"
"Otto Lopez",9,154,501,55,"MIA",0.8105,"spotrac",0.588,0.72547809993831,0.950819672131147,"Undervalued"
"Daylen Lile",15,120,491,66,"WSH",0.786,"spotrac",0.57,0.725190839694656,0.948770491803279,"Undervalued"
"Cole Young",15,120,471,56,"SEA",0.7861,"spotrac",0.57,0.725098587965908,0.94672131147541,"Undervalued"
"Nick Kurtz",21,90,352,69,"ATH",0.785,"spotrac",0.564,0.718471337579618,0.944672131147541,"Undervalued"
"Liam Hicks",16,112,397,71,"TB",0.79,"spotrac",0.56,0.708860759493671,0.942622950819672,"Undervalued"
"Jazz Chisholm Jr.",17,89,415,49,NA,0.72,"league_minimum_default",0.505,0.701388888888889,0.940573770491803,"Undervalued"
"Mauricio Dubón",10,121,455,61,NA,0.72,"league_minimum_default",0.503,0.698611111111111,0.938524590163934,"Undervalued"
"Chase Meidroth",12,123,455,49,"CHW",0.7891,"spotrac",0.537,0.680522113800532,0.936475409836066,"Undervalued"
"Chase DeLauter",13,116,406,57,"CLE",0.78,"spotrac",0.53,0.67948717948718,0.934426229508197,"Undervalued"
"Dominic Canzone",19,90,348,55,"SEA",0.7966,"spotrac",0.536,0.672859653527492,0.932377049180328,"Undervalued"
"Carter Jensen",17,93,420,57,"KC",0.78115,"spotrac",0.517,0.661844716123664,0.930327868852459,"Undervalued"
"Michael Busch",15,118,484,64,"CHC",0.86,"spotrac",0.564,0.655813953488372,0.92827868852459,"Undervalued"
"Heriberto Hernández",18,72,318,51,NA,0.72,"league_minimum_default",0.468,0.65,0.926229508196721,"Undervalued"
"Eugenio Suárez",18,71,343,51,NA,0.72,"league_minimum_default",0.465,0.645833333333333,0.924180327868853,"Undervalued"
"Jeremy Peña",14,88,311,40,NA,0.72,"league_minimum_default",0.46,0.638888888888889,0.922131147540984,"Undervalued"
"Nick Gonzales",6,142,456,55,"PIT",0.8016,"spotrac",0.51,0.63622754491018,0.920081967213115,"Undervalued"
"Cam Smith",17,90,412,48,"HOU",0.8099,"spotrac",0.508,0.627237930608717,0.918032786885246,"Undervalued"
"Xavier Edwards",6,134,469,47,"MIA",0.804,"spotrac",0.486,0.604477611940298,0.915983606557377,"Undervalued"
"Caleb Durbin",12,104,409,62,"BOS",0.796,"spotrac",0.48,0.603015075376884,0.913934426229508,"Undervalued"
"Kyle Stowers",16,85,351,52,"MIA",0.8042,"spotrac",0.479,0.595622979358368,0.911885245901639,"Undervalued"
"Brayan Rocchio",10,109,434,52,"CLE",0.7976,"spotrac",0.467,0.585506519558676,0.909836065573771,"Undervalued"
"Curtis Mead",17,72,285,48,"BOS",0.78,"spotrac",0.454,0.582051282051282,0.907786885245902,"Undervalued"
"José Caballero",12,79,333,44,NA,0.72,"league_minimum_default",0.405,0.5625,0.905737704918033,"Undervalued"
"Teoscar Hernández",11,81,328,43,NA,0.72,"league_minimum_default",0.397,0.551388888888889,0.903688524590164,"Undervalued"
"Coby Mayo",17,64,305,47,"BAL",0.7908,"spotrac",0.43,0.543753161355589,0.901639344262295,"Undervalued"
"Andrés Giménez",8,93,388,49,NA,0.72,"league_minimum_default",0.391,0.543055555555556,0.899590163934426,"Undervalued"
"Luke Keaschall",7,110,405,36,"MIN",0.7882,"spotrac",0.428,0.543009388480081,0.897540983606557,"Undervalued"
"José Ramírez",10,83,353,39,NA,0.72,"league_minimum_default",0.389,0.540277777777778,0.895491803278688,"Undervalued"
"Bryce Eldridge",14,75,303,34,"SF",0.78,"spotrac",0.421,0.53974358974359,0.89344262295082,"Undervalued"
"Ronald Acuña Jr.",13,68,291,35,NA,0.72,"league_minimum_default",0.386,0.536111111111111,0.891393442622951,"Undervalued"
"Angel Martínez",12,72,299,44,NA,0.72,"league_minimum_default",0.384,0.533333333333333,0.889344262295082,"Undervalued"
"Kyle Manzardo",13,67,312,39,NA,0.72,"league_minimum_default",0.383,0.531944444444444,0.887295081967213,"Undervalued"
"Chandler Simpson",0,139,451,27,"TB",0.7851,"spotrac",0.417,0.531142529614062,0.885245901639344,"Undervalued"
"Kyle Karros",10,91,344,44,"COL",0.782,"spotrac",0.413,0.528132992327366,0.883196721311475,"Undervalued"
"Sam Antonacci",8,99,370,36,"CHW",0.78,"spotrac",0.409,0.524358974358974,0.881147540983607,"Undervalued"
"Wyatt Langford",14,75,300,34,"TEX",0.805,"spotrac",0.421,0.522981366459627,0.879098360655738,"Undervalued"
"Nolan Schanuel",7,108,392,49,"LAA",0.81,"spotrac",0.422,0.520987654320987,0.877049180327869,"Undervalued"
"Tristan Peters",7,91,340,43,NA,0.72,"league_minimum_default",0.371,0.515277777777778,0.875,"Undervalued"
"Jacob Young",10,86,346,43,"WSH",0.7942,"spotrac",0.398,0.501133215814656,0.872950819672131,"Undervalued"
"Jorge Soler",12,64,316,49,NA,0.72,"league_minimum_default",0.36,0.5,0.870901639344262,"Undervalued"
"Zack Gelof",14,71,268,36,"ATH",0.82,"spotrac",0.409,0.498780487804878,0.868852459016393,"Undervalued"
"Travis Bazzana",9,85,352,39,"CLE",0.78,"spotrac",0.381,0.488461538461538,0.866803278688525,"Undervalued"
"Masyn Winn",5,103,432,51,"STL",0.79945,"spotrac",0.379,0.47407592719995,0.864754098360656,"Undervalued"
"Jake Mangum",4,104,350,28,"PIT",0.8002,"spotrac",0.368,0.459885028742814,0.862704918032787,"Undervalued"
"Heliot Ramos",9,82,337,35,"NYY",0.81,"spotrac",0.372,0.459259259259259,0.860655737704918,"Undervalued"
"Javier Sanoja",6,93,330,50,"MIA",0.7915,"spotrac",0.363,0.458622867972205,0.858606557377049,"Undervalued"
"Nathan Church",9,77,327,41,"STL",0.78215,"spotrac",0.357,0.456434187815636,0.85655737704918,"Undervalued"
"Owen Caissie",13,58,259,52,"MIA",0.7815,"spotrac",0.356,0.455534229046705,0.854508196721312,"Undervalued"
"Spencer Horwitz",10,75,298,38,"PIT",0.802,"spotrac",0.365,0.455112219451372,0.852459016393443,"Undervalued"
"Jakob Marsee",7,85,412,29,"MIA",0.786,"spotrac",0.353,0.44910941475827,0.850409836065574,"Undervalued"
"Esmerlyn Valdez",14,48,196,41,"PIT",0.78,"spotrac",0.34,0.435897435897436,0.848360655737705,"Undervalued"
"Garrett Mitchell",9,96,368,54,"MIL",0.95,"spotrac",0.414,0.435789473684211,0.846311475409836,"Undervalued"
"Jesús Sánchez",8,66,250,33,NA,0.72,"league_minimum_default",0.31,0.430555555555556,0.844262295081967,"Undervalued"
"Griffin Conine",14,47,176,31,"MIA",0.786,"spotrac",0.337,0.428753180661578,0.842213114754098,"Undervalued"
"A.J. Ewing",7,78,319,28,"NYM",0.78,"spotrac",0.332,0.425641025641026,0.840163934426229,"Undervalued"
"Dalton Rushing",12,55,217,36,"LAD",0.79,"spotrac",0.333,0.421518987341772,0.838114754098361,"Undervalued"
"Joe Mack",12,53,229,36,"MIA",0.78,"spotrac",0.327,0.419230769230769,0.836065573770492,"Undervalued"
"Brett Baty",8,76,353,40,"NYM",0.8115,"spotrac",0.34,0.418977202711029,0.834016393442623,"Undervalued"
"Isaac Collins",6,83,365,38,"KC",0.79975,"spotrac",0.333,0.416380118787121,0.831967213114754,"Undervalued"
"Nathan Lukes",7,79,308,24,"TOR",0.8085,"spotrac",0.335,0.4143475572047,0.829918032786885,"Undervalued"
"Troy Johnston",3,93,332,44,"COL",0.782,"spotrac",0.321,0.410485933503836,0.827868852459016,"Undervalued"
"Randal Grichuk",11,55,195,32,"CHW",0.78,"spotrac",0.319,0.408974358974359,0.825819672131147,"Undervalued"
"Colton Cowser",11,57,266,33,"BAL",0.8015,"spotrac",0.325,0.40548970679975,0.823770491803279,"Undervalued"
"Ty France",18,96,328,55,"SD",1.35,"spotrac",0.54,0.4,0.82172131147541,"Undervalued"
"Henry Bolte",6,76,285,26,"ATH",0.78,"spotrac",0.312,0.4,0.817622950819672,"Undervalued"
"Vaughn Grissom",7,74,299,50,"LAA",0.8,"spotrac",0.32,0.4,0.817622950819672,"Undervalued"
"Justin Crawford",2,93,345,32,"PHI",0.78,"spotrac",0.307,0.393589743589744,0.815573770491803,"Undervalued"
"Dylan Crews",10,60,286,27,"WSH",0.82,"spotrac",0.32,0.390243902439024,0.813524590163934,"Undervalued"
"Joey Ortiz",7,70,281,38,"MIL",0.7904,"spotrac",0.308,0.389676113360324,0.811475409836066,"Undervalued"
"Jonny DeLuca",8,65,246,36,"TB",0.7893,"spotrac",0.307,0.388952236158622,0.809426229508197,"Undervalued"
"Carlos Cortes",7,68,261,35,"ATH",0.78,"spotrac",0.302,0.387179487179487,0.807377049180328,"Undervalued"
"Ezequiel Duran",13,113,417,64,"TEX",1.375,"spotrac",0.521,0.378909090909091,0.805327868852459,"Undervalued"
"Evan Carter",8,62,314,31,"TEX",0.7915,"spotrac",0.298,0.37650031585597,0.80327868852459,"Undervalued"
"Drew Gilbert",7,65,270,31,"SF",0.78,"spotrac",0.293,0.375641025641026,0.801229508196721,"Undervalued"
"Brady House",9,56,235,31,"WSH",0.7832,"spotrac",0.294,0.37538304392237,0.799180327868853,"Undervalued"
"Mark Vientos",11,50,237,35,"NYM",0.81375,"spotrac",0.304,0.37357910906298,0.797131147540984,"Undervalued"
"Oswald Peraza",7,68,301,24,"LAA",0.81,"spotrac",0.302,0.372839506172839,0.795081967213115,"Undervalued"
"Richie Palacios",5,65,270,39,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.790983606557377,"Undervalued"
"Marcell Ozuna",8,51,251,29,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.790983606557377,"Undervalued"
"Nasim Nuñez",1,83,369,34,NA,0.72,"league_minimum_default",0.263,0.365277777777778,0.788934426229508,"Undervalued"
"JJ Bleday",20,77,355,48,"CIN",1.4,"spotrac",0.511,0.365,0.786885245901639,"Undervalued"
"Gary Sánchez",10,40,185,31,NA,0.72,"league_minimum_default",0.26,0.361111111111111,0.784836065573771,"Undervalued"
"José Tena",7,53,224,22,NA,0.72,"league_minimum_default",0.257,0.356944444444444,0.782786885245902,"Undervalued"
"Brandon Valenzuela",8,48,209,21,NA,0.72,"league_minimum_default",0.256,0.355555555555556,0.780737704918033,"Undervalued"
"Jake McCarthy",13,119,408,68,"COL",1.525,"spotrac",0.539,0.35344262295082,0.778688524590164,"Undervalued"
"Andruw Monasterio",6,67,260,38,"BOS",0.8075,"spotrac",0.285,0.352941176470588,0.776639344262295,"Undervalued"
"José Fermín",5,61,243,31,NA,0.72,"league_minimum_default",0.253,0.351388888888889,0.774590163934426,"Undervalued"
"Luis Rengifo",4,72,292,33,"SD",0.78,"spotrac",0.272,0.348717948717949,0.772540983606557,"Undervalued"
"Víctor Mesa Jr.",10,34,159,22,NA,0.72,"league_minimum_default",0.242,0.336111111111111,0.770491803278688,"Undervalued"
"Hao-Yu Lee",6,59,213,30,"DET",0.78,"spotrac",0.261,0.334615384615385,0.76844262295082,"Undervalued"
"Daniel Schneemann",6,52,252,28,NA,0.72,"league_minimum_default",0.24,0.333333333333333,0.766393442622951,"Undervalued"
"Christian Vázquez",7,47,214,25,NA,0.72,"league_minimum_default",0.239,0.331944444444444,0.764344262295082,"Undervalued"
"Blaze Alexander",4,69,221,29,"BAL",0.7928,"spotrac",0.263,0.331735620585267,0.762295081967213,"Undervalued"
"Ildemaro Vargas",9,96,368,61,"ARI",1.25,"spotrac",0.414,0.3312,0.760245901639344,"Undervalued"
"Nick Loftin",5,63,276,36,"KC",0.78675,"spotrac",0.259,0.329202414998411,0.758196721311475,"Undervalued"
"Jeremiah Jackson",7,53,234,39,"BAL",0.7887,"spotrac",0.257,0.325852668948903,0.756147540983607,"Undervalued"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.754098360655738,"Undervalued"
"Ryan Vilade",11,51,193,37,"TB",0.95,"spotrac",0.307,0.323157894736842,0.752049180327869,"Undervalued"
"David Hamilton",4,65,268,22,"MIL",0.7873,"spotrac",0.251,0.318811126635336,0.75,"Undervalued"
"Sal Frelick",4,65,276,34,"MIL",0.8006,"spotrac",0.251,0.313514863852111,0.747950819672131,"Good Value"
"Austin Martin",3,68,282,23,"MIN",0.79065,"spotrac",0.246,0.311136406753937,0.745901639344262,"Good Value"
"Tim Tawa",7,49,204,30,"ARI",0.7877,"spotrac",0.245,0.311032118826965,0.743852459016393,"Good Value"
"Cole Carrigg",5,57,202,34,"COL",0.78,"spotrac",0.241,0.308974358974359,0.741803278688525,"Good Value"
"Jasson Domínguez",6,46,200,14,NA,0.72,"league_minimum_default",0.222,0.308333333333333,0.739754098360656,"Good Value"
"Dylan Beavers",6,52,216,27,"BAL",0.7874,"spotrac",0.24,0.304800609601219,0.737704918032787,"Good Value"
"Jackson Holliday",6,53,228,26,"BAL",0.8022,"spotrac",0.243,0.302916978309648,0.735655737704918,"Good Value"
"Justin Foscue",8,41,158,23,"TEX",0.78,"spotrac",0.235,0.301282051282051,0.733606557377049,"Good Value"
"Moisés Ballesteros",6,44,216,25,NA,0.72,"league_minimum_default",0.216,0.3,0.73155737704918,"Good Value"
"Patrick Bailey",7,48,249,29,"CLE",0.81,"spotrac",0.242,0.298765432098765,0.729508196721312,"Good Value"
"Nolan Gorman",7,39,201,26,NA,0.72,"league_minimum_default",0.215,0.298611111111111,0.727459016393443,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.725409836065574,"Good Value"
"Dane Myers",5,54,210,21,"CIN",0.8,"spotrac",0.232,0.29,0.723360655737705,"Good Value"
"Ben Williamson",3,61,247,26,"TB",0.7857,"spotrac",0.225,0.286368843069874,0.721311475409836,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.719262295081967,"Good Value"
"Austin Wells",8,45,257,17,"NYY",0.8662,"spotrac",0.247,0.285153544216116,0.717213114754098,"Good Value"
"Brice Matthews",7,41,208,22,"HOU",0.7824,"spotrac",0.221,0.282464212678937,0.715163934426229,"Good Value"
"Henry Davis",8,38,224,32,"PIT",0.8004,"spotrac",0.226,0.282358820589705,0.713114754098361,"Good Value"
"Logan O'Hoppe",4,49,234,23,NA,0.72,"league_minimum_default",0.203,0.281944444444444,0.711065573770492,"Good Value"
"Wade Meckler",3,59,205,20,"LAA",0.78,"spotrac",0.219,0.280769230769231,0.709016393442623,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.704918032786885,"Good Value"
"Andrés Chaparro",8,30,123,32,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.704918032786885,"Good Value"
"Denzer Guzman",6,44,186,23,"LAA",0.78,"spotrac",0.216,0.276923076923077,0.702868852459016,"Good Value"
"Michael Massey",11,93,335,43,"KC",1.57,"spotrac",0.433,0.275796178343949,0.700819672131147,"Good Value"
"Brett Sullivan",7,40,168,27,"COL",0.8,"spotrac",0.218,0.2725,0.698770491803279,"Good Value"
"Jacob Gonzalez",6,37,165,28,NA,0.72,"league_minimum_default",0.195,0.270833333333333,0.69672131147541,"Good Value"
"Derek Hill",9,39,166,24,"PHI",0.9,"spotrac",0.243,0.27,0.694672131147541,"Good Value"
"Braden Montgomery",4,51,217,30,"CHW",0.78,"spotrac",0.209,0.267948717948718,0.692622950819672,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.690573770491803,"Good Value"
"Jorbit Vivas",3,55,237,21,"WSH",0.7906,"spotrac",0.207,0.26182646091576,0.688524590163934,"Good Value"
"Jared Triolo",2,62,263,24,"PIT",0.8189,"spotrac",0.214,0.261326169251435,0.686475409836066,"Good Value"
"Spencer Jones",7,35,153,21,"NYY",0.78,"spotrac",0.203,0.26025641025641,0.684426229508197,"Good Value"
"Jared Young",8,62,230,30,"NYM",1.15,"spotrac",0.298,0.259130434782609,0.682377049180328,"Good Value"
"Jonah Heim",11,56,270,39,"ATH",1.25,"spotrac",0.322,0.2576,0.680327868852459,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.67827868852459,"Good Value"
"Jose Fernandez",3,47,178,16,NA,0.72,"league_minimum_default",0.183,0.254166666666667,0.676229508196721,"Good Value"
"Ryan Kreidler",5,46,202,25,"MIN",0.82,"spotrac",0.208,0.253658536585366,0.674180327868853,"Good Value"
"Connor Norby",4,48,226,17,"COL",0.794,"spotrac",0.2,0.251889168765743,0.672131147540984,"Good Value"
"Elias Díaz",5,37,161,20,NA,0.72,"league_minimum_default",0.181,0.251388888888889,0.670081967213115,"Good Value"
"Ryan Waldschmidt",2,56,200,18,"ARI",0.78,"spotrac",0.196,0.251282051282051,0.668032786885246,"Good Value"
"Dominic Smith",8,67,257,44,"ATL",1.25,"spotrac",0.313,0.2504,0.665983606557377,"Good Value"
"Esteury Ruiz",6,38,150,11,"MIA",0.7915,"spotrac",0.198,0.250157927984839,0.663934426229508,"Good Value"
"Alex Freeland",3,45,195,19,NA,0.72,"league_minimum_default",0.177,0.245833333333333,0.661885245901639,"Good Value"
"Nathaniel Lowe",14,78,293,46,"CLE",1.75,"spotrac",0.43,0.245714285714286,0.659836065573771,"Good Value"
"Adrian Del Castillo",5,35,176,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.657786885245902,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.655737704918033,"Good Value"
"Miguel Amaya",5,42,177,22,"CHC",0.8085,"spotrac",0.196,0.242424242424242,0.653688524590164,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.651639344262295,"Good Value"
"Taylor Trammell",7,39,185,20,"HOU",0.9,"spotrac",0.215,0.238888888888889,0.649590163934426,"Good Value"
"Jorge Mateo",5,33,142,14,NA,0.72,"league_minimum_default",0.169,0.234722222222222,0.647540983606557,"Good Value"
"Donovan Walton",3,42,148,17,NA,0.72,"league_minimum_default",0.168,0.233333333333333,0.645491803278688,"Good Value"
"Jake Bauers",22,107,392,72,"MIL",2.7,"spotrac",0.629,0.232962962962963,0.64344262295082,"Good Value"
"Pedro Pagés",4,36,169,11,NA,0.72,"league_minimum_default",0.164,0.227777777777778,0.641393442622951,"Good Value"
"Marcelo Mayer",3,45,205,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.639344262295082,"Good Value"
"David Fry",6,26,143,13,NA,0.72,"league_minimum_default",0.162,0.225,0.637295081967213,"Good Value"
"Alejandro Osuna",1,49,192,24,NA,0.72,"league_minimum_default",0.161,0.223611111111111,0.635245901639344,"Good Value"
"Alec Burleson",21,142,491,93,"STL",3.3,"spotrac",0.72,0.218181818181818,0.633196721311475,"Good Value"
"Nicky Lopez",1,52,199,22,"TEX",0.78,"spotrac",0.17,0.217948717948718,0.631147540983607,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.629098360655738,"Good Value"
"Luis Campusano",5,40,133,23,"SD",0.9,"spotrac",0.19,0.211111111111111,0.627049180327869,"Good Value"
"Drew Romo",7,22,159,16,"CHW",0.78,"spotrac",0.164,0.21025641025641,0.625,"Good Value"
"Josh Smith",3,36,164,11,NA,0.72,"league_minimum_default",0.15,0.208333333333333,0.622950819672131,"Good Value"
"Hunter Feduccia",3,40,172,13,"LAD",0.782,"spotrac",0.162,0.207161125319693,0.620901639344262,"Good Value"
"Carlos Narváez",3,35,209,10,NA,0.72,"league_minimum_default",0.147,0.204166666666667,0.616803278688525,"Good Value"
"TJ Friedl",3,35,219,11,NA,0.72,"league_minimum_default",0.147,0.204166666666667,0.616803278688525,"Good Value"
"Gabriel Arias",5,31,132,11,"NYM",0.8011,"spotrac",0.163,0.203470228435901,0.614754098360656,"Good Value"
"Luisangel Acuña",1,44,190,12,NA,0.72,"league_minimum_default",0.146,0.202777777777778,0.612704918032787,"Good Value"
"Pedro Ramírez",2,39,141,15,NA,0.72,"league_minimum_default",0.145,0.201388888888889,0.610655737704918,"Good Value"
"Edgar Quero",3,38,183,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.608606557377049,"Good Value"
"Eli White",5,36,153,19,"BOS",0.9,"spotrac",0.178,0.197777777777778,0.60655737704918,"Good Value"
"Blaze Jordan",2,42,174,25,"STL",0.78,"spotrac",0.154,0.197435897435897,0.604508196721312,"Good Value"
"Everson Pereira",5,23,98,12,NA,0.72,"league_minimum_default",0.139,0.193055555555556,0.602459016393443,"Good Value"
"Jake Burger",21,105,447,73,"TEX",3.2,"spotrac",0.609,0.1903125,0.600409836065574,"Good Value"
"Anthony Volpe",1,41,171,19,NA,0.72,"league_minimum_default",0.137,0.190277777777778,0.598360655737705,"Good Value"
"CJ Abrams",29,131,470,91,"WSH",4.2,"spotrac",0.799,0.190238095238095,0.596311475409836,"Good Value"
"Blake Dunn",2,40,142,7,"CIN",0.78,"spotrac",0.148,0.18974358974359,0.594262295081967,"Good Value"
"James Outman",5,27,157,17,"DET",0.79755,"spotrac",0.151,0.189329822581656,0.592213114754098,"Good Value"
"Matt Shaw",4,32,130,20,"CHC",0.8045,"spotrac",0.152,0.188937228091983,0.590163934426229,"Good Value"
"Javier Báez",2,36,141,14,NA,0.72,"league_minimum_default",0.136,0.188888888888889,0.588114754098361,"Good Value"
"Luke Raley",15,59,262,39,"SEA",2.05,"spotrac",0.387,0.188780487804878,0.586065573770492,"Good Value"
"Daniel Susac",3,35,144,22,"SF",0.78,"spotrac",0.147,0.188461538461538,0.581967213114754,"Good Value"
"Eduardo Valencia",6,21,61,17,"DET",0.78,"spotrac",0.147,0.188461538461538,0.581967213114754,"Good Value"
"Anthony Seigler",3,35,139,12,"BOS",0.782,"spotrac",0.147,0.187979539641944,0.579918032786885,"Good Value"
"Brandon Lowe",27,122,480,80,"PIT",4,"spotrac",0.744,0.186,0.577868852459016,"Good Value"
"Gabriel Moreno",10,111,360,63,"ARI",2.55,"spotrac",0.473,0.185490196078431,0.575819672131147,"Good Value"
"Agustín Ramírez",2,35,146,17,NA,0.72,"league_minimum_default",0.133,0.184722222222222,0.573770491803279,"Good Value"
"Jake Meyers",3,30,141,11,NA,0.72,"league_minimum_default",0.132,0.183333333333333,0.569672131147541,"Good Value"
"Mickey Gasper",3,30,120,15,NA,0.72,"league_minimum_default",0.132,0.183333333333333,0.569672131147541,"Good Value"
"Christian Encarnacion-Strand",6,22,89,22,"BAL",0.82,"spotrac",0.15,0.182926829268293,0.567622950819672,"Good Value"
"Bryan Torres",4,28,118,17,"STL",0.78,"spotrac",0.14,0.179487179487179,0.565573770491803,"Good Value"
"Alika Williams",2,37,142,10,"ATH",0.78,"spotrac",0.139,0.178205128205128,0.563524590163934,"Good Value"
"Tommy Troy",4,27,121,9,"ARI",0.78,"spotrac",0.137,0.175641025641026,0.561475409836066,"Good Value"
"Colby Thomas",4,23,114,11,NA,0.72,"league_minimum_default",0.125,0.173611111111111,0.557377049180328,"Good Value"
"MJ Melendez",4,23,120,11,NA,0.72,"league_minimum_default",0.125,0.173611111111111,0.557377049180328,"Good Value"
"Mitch Garver",4,22,126,15,NA,0.72,"league_minimum_default",0.122,0.169444444444444,0.55327868852459,"Good Value"
"Nick Castellanos",4,22,115,20,NA,0.72,"league_minimum_default",0.122,0.169444444444444,0.55327868852459,"Good Value"
"Leody Taveras",7,80,347,44,"BAL",2,"spotrac",0.338,0.169,0.551229508196721,"Good Value"
"Tyler Tolbert",3,30,99,8,"KC",0.783,"spotrac",0.132,0.168582375478927,0.549180327868853,"Good Value"
"Leo Jimenez",2,31,151,14,NA,0.72,"league_minimum_default",0.121,0.168055555555556,0.547131147540984,"Good Value"
"Taylor Walls",2,69,311,31,"TB",1.4,"spotrac",0.235,0.167857142857143,0.545081967213115,"Good Value"
"Petey Halpin",3,29,134,9,"CLE",0.78,"spotrac",0.129,0.165384615384615,0.540983606557377,"Good Value"
"Rafael Flores",6,15,52,12,"PIT",0.78,"spotrac",0.129,0.165384615384615,0.540983606557377,"Good Value"
"Jake Rogers",4,21,118,13,NA,0.72,"league_minimum_default",0.119,0.165277777777778,0.536885245901639,"Good Value"
"Jimmy Crooks",4,21,122,12,NA,0.72,"league_minimum_default",0.119,0.165277777777778,0.536885245901639,"Good Value"
"Victor Scott II",2,30,155,9,NA,0.72,"league_minimum_default",0.118,0.163888888888889,0.534836065573771,"Good Value"
"Francisco Alvarez",13,69,292,30,"NYM",2.4,"spotrac",0.389,0.162083333333333,0.532786885245902,"Good Value"
"Matt Wallner",4,20,120,10,NA,0.72,"league_minimum_default",0.116,0.161111111111111,0.530737704918033,"Good Value"
"Matt McLain",12,67,339,33,"CIN",2.3,"spotrac",0.369,0.160434782608696,0.528688524590164,"Good Value"
