"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Andrés Chaparro",9,40,157,34,NA,0.72,"league_minimum_default",0.246,0.341666666666667,0.748015873015873,"Good Value"
"Connor Norby",6,62,276,27,"COL",0.794,"spotrac",0.27,0.340050377833753,0.746031746031746,"Good Value"
"Sal Frelick",4,72,304,37,"MIL",0.8006,"spotrac",0.272,0.33974519110667,0.744047619047619,"Good Value"
"Patrick Bailey",8,54,266,32,"CLE",0.81,"spotrac",0.274,0.338271604938272,0.742063492063492,"Good Value"
"Christian Vázquez",7,48,228,25,NA,0.72,"league_minimum_default",0.242,0.336111111111111,0.740079365079365,"Good Value"
"Mickey Gasper",8,43,155,22,NA,0.72,"league_minimum_default",0.241,0.334722222222222,0.736111111111111,"Good Value"
"Nolan Gorman",8,43,231,29,NA,0.72,"league_minimum_default",0.241,0.334722222222222,0.736111111111111,"Good Value"
"Braden Montgomery",6,59,266,36,"CHW",0.78,"spotrac",0.261,0.334615384615385,0.734126984126984,"Good Value"
"Daniel Schneemann",6,52,256,28,NA,0.72,"league_minimum_default",0.24,0.333333333333333,0.732142857142857,"Good Value"
"Ryan Vilade",11,54,208,39,"TB",0.95,"spotrac",0.316,0.332631578947368,0.73015873015873,"Good Value"
"Jeremiah Jackson",7,53,234,39,"BAL",0.7887,"spotrac",0.257,0.325852668948903,0.728174603174603,"Good Value"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.726190476190476,"Good Value"
"Wade Meckler",3,70,235,25,"LAA",0.78,"spotrac",0.252,0.323076923076923,0.724206349206349,"Good Value"
"Elias Díaz",7,44,190,29,NA,0.72,"league_minimum_default",0.23,0.319444444444444,0.722222222222222,"Good Value"
"Jared Triolo",3,73,299,29,"PIT",0.8189,"spotrac",0.261,0.318720234460862,0.720238095238095,"Good Value"
"Austin Martin",3,68,282,23,"MIN",0.79065,"spotrac",0.246,0.311136406753937,0.718253968253968,"Good Value"
"Jasson Domínguez",6,46,201,14,NA,0.72,"league_minimum_default",0.222,0.308333333333333,0.716269841269841,"Good Value"
"Jonah Heim",13,67,315,42,"ATH",1.25,"spotrac",0.383,0.3064,0.714285714285714,"Good Value"
"Donovan Walton",5,48,177,22,NA,0.72,"league_minimum_default",0.214,0.297222222222222,0.712301587301587,"Good Value"
"Jorbit Vivas",3,64,270,26,"WSH",0.7906,"spotrac",0.234,0.295977738426511,0.71031746031746,"Good Value"
"Brett Sullivan",7,46,190,31,"COL",0.8,"spotrac",0.236,0.295,0.708333333333333,"Good Value"
"Logan O'Hoppe",4,52,245,24,NA,0.72,"league_minimum_default",0.212,0.294444444444444,0.706349206349206,"Good Value"
"Ryan Waldschmidt",3,62,233,22,"ARI",0.78,"spotrac",0.228,0.292307692307692,0.704365079365079,"Good Value"
"Jacob Gonzalez",6,42,187,30,NA,0.72,"league_minimum_default",0.21,0.291666666666667,0.702380952380952,"Good Value"
"Jared Young",8,74,277,35,"NYM",1.15,"spotrac",0.334,0.290434782608696,0.700396825396825,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.698412698412698,"Good Value"
"Derek Hill",9,45,183,26,"PHI",0.9,"spotrac",0.261,0.29,0.696428571428571,"Good Value"
"Denzer Guzman",6,47,215,24,"LAA",0.78,"spotrac",0.225,0.288461538461538,0.694444444444444,"Good Value"
"Michael Massey",11,99,354,45,"KC",1.57,"spotrac",0.451,0.287261146496815,0.692460317460317,"Good Value"
"Ben Williamson",3,61,247,26,"TB",0.7857,"spotrac",0.225,0.286368843069874,0.69047619047619,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.688492063492063,"Good Value"
"Henry Davis",8,39,234,34,"PIT",0.8004,"spotrac",0.229,0.286106946526737,0.686507936507937,"Good Value"
"Brice Matthews",7,41,208,22,"HOU",0.7824,"spotrac",0.221,0.282464212678937,0.68452380952381,"Good Value"
"Pedro Ramírez",4,49,182,26,NA,0.72,"league_minimum_default",0.203,0.281944444444444,0.682539682539683,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.680555555555556,"Good Value"
"Ryan Kreidler",6,47,215,26,"MIN",0.82,"spotrac",0.225,0.274390243902439,0.678571428571429,"Good Value"
"Christian Encarnacion-Strand",8,37,138,30,"BAL",0.82,"spotrac",0.223,0.271951219512195,0.676587301587302,"Good Value"
"Nathaniel Lowe",15,87,341,53,"CLE",1.75,"spotrac",0.471,0.269142857142857,0.674603174603175,"Good Value"
"Jose Fernandez",3,50,191,16,NA,0.72,"league_minimum_default",0.192,0.266666666666667,0.672619047619048,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.670634920634921,"Good Value"
"Esteury Ruiz",6,41,175,12,"MIA",0.7915,"spotrac",0.207,0.261528742893241,0.668650793650794,"Good Value"
"Taylor Trammell",7,45,218,20,"HOU",0.9,"spotrac",0.233,0.258888888888889,0.666666666666667,"Good Value"
"Miguel Amaya",5,46,195,23,"CHC",0.8085,"spotrac",0.208,0.257266542980829,0.66468253968254,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.662698412698413,"Good Value"
"Alika Williams",4,48,173,16,"ATH",0.78,"spotrac",0.2,0.256410256410256,0.660714285714286,"Good Value"
"Dominic Smith",8,67,260,44,"ATL",1.25,"spotrac",0.313,0.2504,0.658730158730159,"Good Value"
"Alex Freeland",3,46,204,19,NA,0.72,"league_minimum_default",0.18,0.25,0.656746031746032,"Good Value"
"Nick Sogard",4,46,172,15,"BOS",0.78,"spotrac",0.194,0.248717948717949,0.654761904761905,"Good Value"
"Jorge Mateo",5,36,164,16,NA,0.72,"league_minimum_default",0.178,0.247222222222222,0.652777777777778,"Good Value"
"Jake Bauers",23,114,424,76,"MIL",2.7,"spotrac",0.664,0.245925925925926,0.650793650793651,"Good Value"
"Luis Campusano",6,45,162,25,"SD",0.9,"spotrac",0.219,0.243333333333333,0.648809523809524,"Good Value"
"Adrian Del Castillo",5,35,176,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.646825396825397,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.64484126984127,"Good Value"
"David Fry",6,30,153,13,NA,0.72,"league_minimum_default",0.174,0.241666666666667,0.642857142857143,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.640873015873016,"Good Value"
"Pedro Pagés",4,38,179,11,NA,0.72,"league_minimum_default",0.17,0.236111111111111,0.636904761904762,"Good Value"
"TJ Friedl",4,38,231,12,NA,0.72,"league_minimum_default",0.17,0.236111111111111,0.636904761904762,"Good Value"
"Josh Smith",4,37,169,12,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.634920634920635,"Good Value"
"Blaze Jordan",3,46,186,28,"STL",0.78,"spotrac",0.18,0.230769230769231,0.632936507936508,"Good Value"
"Hunter Feduccia",3,46,191,17,"LAD",0.782,"spotrac",0.18,0.230179028132992,0.630952380952381,"Good Value"
"Alec Burleson",21,152,542,102,"STL",3.3,"spotrac",0.75,0.227272727272727,0.628968253968254,"Good Value"
"Marcelo Mayer",3,45,205,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.626984126984127,"Good Value"
"Agustín Ramírez",3,40,179,18,NA,0.72,"league_minimum_default",0.162,0.225,0.625,"Good Value"
"Alejandro Osuna",1,49,192,24,NA,0.72,"league_minimum_default",0.161,0.223611111111111,0.623015873015873,"Good Value"
"Nicky Lopez",1,53,205,22,"TEX",0.78,"spotrac",0.173,0.221794871794872,0.619047619047619,"Good Value"
"Drew Romo",7,25,177,16,"CHW",0.78,"spotrac",0.173,0.221794871794872,0.619047619047619,"Good Value"
"Matt Shaw",5,36,145,22,"CHC",0.8045,"spotrac",0.178,0.221255438160348,0.617063492063492,"Good Value"
"Eli White",5,43,179,25,"BOS",0.9,"spotrac",0.199,0.221111111111111,0.615079365079365,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.613095238095238,"Good Value"
"Carlos Narváez",3,37,228,10,NA,0.72,"league_minimum_default",0.153,0.2125,0.611111111111111,"Good Value"
"Eduardo Valencia",6,27,88,18,"DET",0.78,"spotrac",0.165,0.211538461538462,0.609126984126984,"Good Value"
"Luisangel Acuña",1,46,194,12,NA,0.72,"league_minimum_default",0.152,0.211111111111111,0.607142857142857,"Good Value"
"Gabriel Arias",5,33,138,13,"NYM",0.8011,"spotrac",0.169,0.210959930096118,0.60515873015873,"Good Value"
"Javier Báez",2,41,169,17,NA,0.72,"league_minimum_default",0.151,0.209722222222222,0.603174603174603,"Good Value"
"Jake Burger",23,116,490,79,"TEX",3.2,"spotrac",0.67,0.209375,0.601190476190476,"Good Value"
"Gabriel Moreno",12,121,403,69,"ARI",2.55,"spotrac",0.531,0.208235294117647,0.599206349206349,"Good Value"
"Rafael Flores",7,21,94,17,"PIT",0.78,"spotrac",0.161,0.206410256410256,0.597222222222222,"Good Value"
"Joshua Báez",7,16,70,15,NA,0.72,"league_minimum_default",0.146,0.202777777777778,0.595238095238095,"Good Value"
"Bryan Torres",4,34,132,18,"STL",0.78,"spotrac",0.158,0.202564102564103,0.593253968253968,"Good Value"
"Brandon Lowe",29,132,521,83,"PIT",4,"spotrac",0.802,0.2005,0.591269841269841,"Good Value"
"Edgar Quero",3,38,183,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.589285714285714,"Good Value"
"Jimmy Crooks",5,24,134,14,NA,0.72,"league_minimum_default",0.142,0.197222222222222,0.587301587301587,"Good Value"
"Anthony Seigler",3,37,148,13,"BOS",0.782,"spotrac",0.153,0.195652173913043,0.58531746031746,"Good Value"
"CJ Abrams",29,136,514,94,"WSH",4.2,"spotrac",0.814,0.193809523809524,0.583333333333333,"Good Value"
"Everson Pereira",5,23,98,12,NA,0.72,"league_minimum_default",0.139,0.193055555555556,0.581349206349206,"Good Value"
"Anthony Volpe",1,41,171,19,NA,0.72,"league_minimum_default",0.137,0.190277777777778,0.579365079365079,"Good Value"
"Blake Dunn",2,40,142,7,"CIN",0.78,"spotrac",0.148,0.18974358974359,0.577380952380952,"Good Value"
"James Outman",5,27,157,17,"DET",0.79755,"spotrac",0.151,0.189329822581656,0.575396825396825,"Good Value"
"Luke Raley",15,59,262,39,"SEA",2.05,"spotrac",0.387,0.188780487804878,0.573412698412698,"Good Value"
"Jahmai Jones",5,29,129,15,"BOS",0.8322,"spotrac",0.157,0.188656572939197,0.571428571428571,"Good Value"
"Daniel Susac",3,35,144,22,"SF",0.78,"spotrac",0.147,0.188461538461538,0.569444444444444,"Good Value"
"Tyler Tolbert",3,35,115,8,"KC",0.783,"spotrac",0.147,0.187739463601533,0.567460317460317,"Good Value"
"Matt McLain",15,73,385,39,"CIN",2.3,"spotrac",0.429,0.186521739130435,0.56547619047619,"Good Value"
"Leody Taveras",8,85,391,52,"BAL",2,"spotrac",0.367,0.1835,0.563492063492063,"Good Value"
"Jake Meyers",3,30,141,11,NA,0.72,"league_minimum_default",0.132,0.183333333333333,0.561507936507937,"Good Value"
"Taylor Walls",2,76,349,33,"TB",1.4,"spotrac",0.256,0.182857142857143,0.55952380952381,"Good Value"
"Tommy White",2,38,149,8,"ATH",0.78,"spotrac",0.142,0.182051282051282,0.557539682539683,"Good Value"
"Thomas Saggese",4,25,96,12,NA,0.72,"league_minimum_default",0.131,0.181944444444444,0.555555555555556,"Good Value"
"Francisco Alvarez",15,75,324,36,"NYM",2.4,"spotrac",0.435,0.18125,0.553571428571429,"Good Value"
"Héctor Rodríguez",5,20,82,11,NA,0.72,"league_minimum_default",0.13,0.180555555555556,0.551587301587302,"Good Value"
"Michael Conforto",14,53,221,38,"CHC",2,"spotrac",0.355,0.1775,0.549603174603175,"Good Value"
"Petey Halpin",3,32,149,9,"CLE",0.78,"spotrac",0.138,0.176923076923077,0.547619047619048,"Good Value"
"Leo Jimenez",2,33,166,14,NA,0.72,"league_minimum_default",0.127,0.176388888888889,0.545634920634921,"Good Value"
