"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Carson Benge",19,160,583,63,"NYM",0.78,"spotrac",0.746,0.956410256410256,0.967244701348748,"Undervalued"
"Iván Herrera",18,145,594,68,NA,0.72,"league_minimum_default",0.687,0.954166666666667,0.965317919075145,"Undervalued"
"Jac Caglianone",23,141,499,71,"KC",0.784,"spotrac",0.745,0.950255102040816,0.963391136801541,"Undervalued"
"Daylen Lile",22,146,591,88,"WSH",0.786,"spotrac",0.746,0.94910941475827,0.961464354527938,"Undervalued"
"Dillon Dingler",27,132,542,89,"DET",0.8349,"spotrac",0.774,0.92705713259073,0.959537572254335,"Undervalued"
"Carter Jensen",25,122,519,76,"KC",0.78115,"spotrac",0.716,0.916597324457531,0.957610789980732,"Undervalued"
"Kody Clemens",26,122,519,76,"MIN",0.8039,"spotrac",0.73,0.908073143425799,0.955684007707129,"Undervalued"
"Otto Lopez",11,188,619,71,"MIA",0.8105,"spotrac",0.718,0.885872917951882,0.953757225433526,"Undervalued"
"Andy Pages",21,137,502,80,"LAD",0.8,"spotrac",0.705,0.88125,0.951830443159923,"Undervalued"
"Jeremy Peña",20,118,431,51,NA,0.72,"league_minimum_default",0.634,0.880555555555556,0.94990366088632,"Undervalued"
"Heriberto Hernández",24,98,436,64,NA,0.72,"league_minimum_default",0.63,0.875,0.947976878612717,"Undervalued"
"Chase Meidroth",16,155,564,63,"CHW",0.7891,"spotrac",0.689,0.873146622734761,0.946050096339114,"Undervalued"
"Mauricio Dubón",11,156,565,71,NA,0.72,"league_minimum_default",0.622,0.863888888888889,0.944123314065511,"Undervalued"
"Eugenio Suárez",25,89,426,72,NA,0.72,"league_minimum_default",0.617,0.856944444444445,0.942196531791908,"Undervalued"
"Dominic Canzone",22,121,465,75,"SEA",0.7966,"spotrac",0.671,0.842329902083856,0.940269749518304,"Undervalued"
"Cole Young",17,139,568,65,"SEA",0.7861,"spotrac",0.655,0.833227324767841,0.938342967244701,"Undervalued"
"Jazz Chisholm Jr.",19,109,467,55,NA,0.72,"league_minimum_default",0.593,0.823611111111111,0.936416184971098,"Undervalued"
"Ronald Acuña Jr.",20,104,399,55,NA,0.72,"league_minimum_default",0.592,0.822222222222222,0.934489402697495,"Undervalued"
"Liam Hicks",18,132,469,82,"TB",0.79,"spotrac",0.648,0.820253164556962,0.932562620423892,"Undervalued"
"Michael Busch",20,141,590,77,"CHC",0.86,"spotrac",0.703,0.817441860465116,0.930635838150289,"Undervalued"
"Chase DeLauter",15,140,487,65,"CLE",0.78,"spotrac",0.63,0.807692307692308,0.928709055876686,"Undervalued"
"Teoscar Hernández",15,116,432,63,NA,0.72,"league_minimum_default",0.558,0.775,0.926782273603083,"Undervalued"
"Coby Mayo",24,91,404,63,"BAL",0.7908,"spotrac",0.609,0.7701062215478,0.92485549132948,"Undervalued"
"Kyle Stowers",21,107,447,65,"MIA",0.8042,"spotrac",0.615,0.76473514051231,0.922928709055877,"Undervalued"
"Angel Martínez",18,97,376,58,NA,0.72,"league_minimum_default",0.543,0.754166666666667,0.921001926782274,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.919075144508671,"Undervalued"
"Zack Gelof",22,99,382,54,"ATH",0.82,"spotrac",0.605,0.73780487804878,0.917148362235067,"Undervalued"
"Cam Smith",20,104,500,54,"HOU",0.8099,"spotrac",0.592,0.730954438819608,0.915221579961464,"Undervalued"
"Luke Keaschall",10,143,518,49,"MIN",0.7882,"spotrac",0.569,0.721897995432631,0.913294797687861,"Undervalued"
"Brayan Rocchio",13,131,526,70,"CLE",0.7976,"spotrac",0.575,0.720912738214644,0.911368015414258,"Undervalued"
"Nick Gonzales",6,164,544,60,"PIT",0.8016,"spotrac",0.576,0.718562874251497,0.909441233140655,"Undervalued"
"Nick Kurtz",21,90,352,69,"ATH",0.785,"spotrac",0.564,0.718471337579618,0.907514450867052,"Undervalued"
"Tristan Peters",12,115,428,56,NA,0.72,"league_minimum_default",0.513,0.7125,0.905587668593449,"Undervalued"
"Bryce Eldridge",17,104,386,57,"SF",0.78,"spotrac",0.55,0.705128205128205,0.903660886319846,"Undervalued"
"Caleb Durbin",13,125,500,64,"BOS",0.796,"spotrac",0.557,0.699748743718593,0.901734104046243,"Undervalued"
"José Ramírez",12,110,464,51,NA,0.72,"league_minimum_default",0.498,0.691666666666667,0.89980732177264,"Undervalued"
"Javier Sanoja",10,132,449,68,"MIA",0.7915,"spotrac",0.536,0.677195198989261,0.897880539499037,"Undervalued"
"Travis Bazzana",15,106,436,57,"CLE",0.78,"spotrac",0.528,0.676923076923077,0.895953757225434,"Undervalued"
"Chandler Simpson",0,175,568,38,"TB",0.7851,"spotrac",0.525,0.668704623614826,0.89402697495183,"Undervalued"
"José Caballero",14,95,408,51,NA,0.72,"league_minimum_default",0.481,0.668055555555556,0.892100192678227,"Undervalued"
"Wyatt Langford",17,96,399,43,"TEX",0.805,"spotrac",0.526,0.653416149068323,0.890173410404624,"Undervalued"
"Andrés Giménez",9,113,462,58,NA,0.72,"league_minimum_default",0.465,0.645833333333333,0.888246628131021,"Undervalued"
"Xavier Edwards",6,145,518,52,"MIA",0.804,"spotrac",0.519,0.645522388059702,0.886319845857418,"Undervalued"
"Jakob Marsee",11,117,509,41,"MIA",0.786,"spotrac",0.505,0.642493638676845,0.884393063583815,"Undervalued"
"Sam Antonacci",8,127,469,48,"CHW",0.78,"spotrac",0.493,0.632051282051282,0.882466281310212,"Undervalued"
"Kyle Karros",13,103,400,49,"COL",0.782,"spotrac",0.491,0.627877237851662,0.880539499036609,"Undervalued"
"Henry Bolte",11,111,403,36,"ATH",0.78,"spotrac",0.487,0.624358974358974,0.878612716763006,"Undervalued"
"Vaughn Grissom",13,99,410,70,"LAA",0.8,"spotrac",0.479,0.59875,0.876685934489403,"Undervalued"
"A.J. Ewing",10,109,426,40,"NYM",0.78,"spotrac",0.467,0.598717948717949,0.8747591522158,"Undervalued"
"Nathan Church",10,107,426,50,"STL",0.78215,"spotrac",0.461,0.589401010036438,0.872832369942196,"Undervalued"
"Nathan Lukes",10,111,402,40,"TOR",0.8085,"spotrac",0.473,0.585034013605442,0.870905587668593,"Undervalued"
"Curtis Mead",17,72,285,48,"BOS",0.78,"spotrac",0.454,0.582051282051282,0.86897880539499,"Undervalued"
"Heliot Ramos",13,96,397,45,"NYY",0.81,"spotrac",0.47,0.580246913580247,0.867052023121387,"Undervalued"
"Griffin Conine",17,70,273,40,"MIA",0.786,"spotrac",0.448,0.569974554707379,0.865125240847784,"Undervalued"
"Jacob Young",10,103,413,49,"WSH",0.7942,"spotrac",0.449,0.565348778645178,0.863198458574181,"Undervalued"
"Brett Baty",11,98,411,56,"NYM",0.8115,"spotrac",0.448,0.552064078866297,0.861271676300578,"Undervalued"
"Cole Carrigg",11,89,322,51,"COL",0.78,"spotrac",0.421,0.53974358974359,0.859344894026975,"Undervalued"
"Garrett Mitchell",11,119,453,65,"MIL",0.95,"spotrac",0.511,0.537894736842105,0.857418111753372,"Undervalued"
"Randal Grichuk",14,74,255,43,"CHW",0.78,"spotrac",0.418,0.535897435897436,0.855491329479769,"Undervalued"
"Kyle Manzardo",13,67,312,39,NA,0.72,"league_minimum_default",0.383,0.531944444444444,0.853564547206166,"Undervalued"
"Joey Ortiz",9,98,368,47,"MIL",0.7904,"spotrac",0.42,0.531376518218623,0.851637764932563,"Undervalued"
"Dylan Crews",12,88,394,43,"WSH",0.82,"spotrac",0.432,0.526829268292683,0.84971098265896,"Undervalued"
"Jake Mangum",5,117,425,32,"PIT",0.8002,"spotrac",0.421,0.526118470382404,0.847784200385356,"Undervalued"
"Richie Palacios",10,79,337,53,NA,0.72,"league_minimum_default",0.377,0.523611111111111,0.845857418111753,"Undervalued"
"Spencer Horwitz",10,93,376,48,"PIT",0.802,"spotrac",0.419,0.522443890274314,0.84393063583815,"Undervalued"
"Nolan Schanuel",7,108,392,49,"LAA",0.81,"spotrac",0.422,0.520987654320987,0.842003853564547,"Undervalued"
"Esmerlyn Valdez",17,56,241,47,"PIT",0.78,"spotrac",0.406,0.52051282051282,0.840077071290944,"Undervalued"
"Drew Gilbert",11,81,337,43,"SF",0.78,"spotrac",0.397,0.508974358974359,0.838150289017341,"Undervalued"
"Colton Cowser",13,75,337,40,"BAL",0.8015,"spotrac",0.407,0.507797878976918,0.836223506743738,"Undervalued"
"Carlos Cortes",10,85,336,43,"ATH",0.78,"spotrac",0.395,0.506410256410256,0.832369942196532,"Undervalued"
"Hao-Yu Lee",10,85,318,46,"DET",0.78,"spotrac",0.395,0.506410256410256,0.832369942196532,"Undervalued"
"Víctor Mesa Jr.",14,56,226,31,NA,0.72,"league_minimum_default",0.364,0.505555555555556,0.830443159922929,"Undervalued"
"Joe Mack",13,70,301,51,"MIA",0.78,"spotrac",0.392,0.502564102564103,0.828516377649326,"Undervalued"
"Ty France",21,127,429,70,"SD",1.35,"spotrac",0.675,0.5,0.824662813102119,"Undervalued"
"Jorge Soler",12,64,316,49,NA,0.72,"league_minimum_default",0.36,0.5,0.824662813102119,"Undervalued"
"Jonny DeLuca",9,89,338,47,"TB",0.7893,"spotrac",0.393,0.497909540098822,0.822736030828516,"Undervalued"
"Masyn Winn",5,109,467,56,"STL",0.79945,"spotrac",0.397,0.496591406592032,0.820809248554913,"Undervalued"
"Owen Caissie",14,64,291,58,"MIA",0.7815,"spotrac",0.388,0.496481126039667,0.81888246628131,"Undervalued"
"Troy Johnston",4,110,390,50,"COL",0.782,"spotrac",0.386,0.493606138107417,0.816955684007707,"Undervalued"
"Nick Loftin",8,89,371,45,"KC",0.78675,"spotrac",0.379,0.481728630441691,0.815028901734104,"Undervalued"
"Justin Crawford",3,109,414,41,"PHI",0.78,"spotrac",0.369,0.473076923076923,0.813102119460501,"Undervalued"
"Ezequiel Duran",17,137,528,83,"TEX",1.375,"spotrac",0.649,0.472,0.811175337186898,"Undervalued"
"Brady House",10,76,311,45,"WSH",0.7832,"spotrac",0.368,0.469867211440245,0.809248554913295,"Undervalued"
"Tim Tawa",11,70,301,41,"ARI",0.7877,"spotrac",0.364,0.462104862257205,0.807321772639692,"Undervalued"
"Moisés Ballesteros",9,68,310,35,NA,0.72,"league_minimum_default",0.33,0.458333333333333,0.805394990366089,"Undervalued"
"Jesús Sánchez",8,72,284,35,NA,0.72,"league_minimum_default",0.328,0.455555555555555,0.803468208092486,"Undervalued"
"José Fermín",6,81,320,41,NA,0.72,"league_minimum_default",0.327,0.454166666666667,0.801541425818882,"Undervalued"
"Isaac Collins",6,93,435,40,"KC",0.79975,"spotrac",0.363,0.453891841200375,0.799614643545279,"Undervalued"
"Jake McCarthy",15,158,536,83,"COL",1.525,"spotrac",0.684,0.448524590163934,0.797687861271676,"Undervalued"
"Austin Wells",14,62,332,32,"NYY",0.8662,"spotrac",0.382,0.441006695913184,0.795761078998073,"Undervalued"
"JJ Bleday",23,98,455,57,"CIN",1.4,"spotrac",0.616,0.44,0.79383429672447,"Undervalued"
"Evan Carter",9,74,383,39,"TEX",0.7915,"spotrac",0.348,0.439671509791535,0.791907514450867,"Undervalued"
"Spencer Jones",11,62,253,39,"NYY",0.78,"spotrac",0.34,0.435897435897436,0.789980732177264,"Undervalued"
"Mark Vientos",13,57,267,39,"NYM",0.81375,"spotrac",0.353,0.433794162826421,0.788053949903661,"Undervalued"
"Justin Foscue",11,60,222,34,"TEX",0.78,"spotrac",0.334,0.428205128205128,0.786127167630058,"Undervalued"
"Donovan Walton",9,60,222,32,NA,0.72,"league_minimum_default",0.306,0.425,0.784200385356455,"Undervalued"
"Connor Norby",7,79,324,33,"COL",0.794,"spotrac",0.335,0.42191435768262,0.782273603082852,"Undervalued"
"Dalton Rushing",12,55,221,36,"LAD",0.79,"spotrac",0.333,0.421518987341772,0.780346820809249,"Undervalued"
"Dane Myers",8,75,292,27,"CIN",0.8,"spotrac",0.337,0.42125,0.778420038535645,"Undervalued"
"Andrés Chaparro",11,49,191,37,NA,0.72,"league_minimum_default",0.301,0.418055555555556,0.776493256262042,"Undervalued"
"Gary Sánchez",11,46,219,36,NA,0.72,"league_minimum_default",0.292,0.405555555555556,0.774566473988439,"Undervalued"
"Oswald Peraza",7,76,337,25,"LAA",0.81,"spotrac",0.326,0.402469135802469,0.772639691714836,"Undervalued"
"Dylan Beavers",7,72,315,39,"BAL",0.7874,"spotrac",0.314,0.398780797561595,0.770712909441233,"Undervalued"
"Mickey Gasper",10,48,188,24,NA,0.72,"league_minimum_default",0.284,0.394444444444444,0.76878612716763,"Undervalued"
"Jackson Holliday",7,72,315,30,"BAL",0.8022,"spotrac",0.314,0.391423585140863,0.766859344894027,"Undervalued"
"Nasim Nuñez",1,89,426,36,NA,0.72,"league_minimum_default",0.281,0.390277777777778,0.764932562620424,"Undervalued"
"Wade Meckler",3,86,289,27,"LAA",0.78,"spotrac",0.3,0.384615384615385,0.763005780346821,"Undervalued"
"Jeremiah Jackson",9,59,269,44,"BAL",0.7887,"spotrac",0.303,0.384176492963104,0.761078998073218,"Undervalued"
"Nolan Gorman",9,49,261,33,NA,0.72,"league_minimum_default",0.273,0.379166666666667,0.759152215799615,"Undervalued"
"Christian Encarnacion-Strand",11,52,190,39,"BAL",0.82,"spotrac",0.31,0.378048780487805,0.757225433526012,"Undervalued"
"Braden Montgomery",6,70,315,38,"CHW",0.78,"spotrac",0.294,0.376923076923077,0.755298651252408,"Undervalued"
"Ildemaro Vargas",9,115,451,67,"ARI",1.25,"spotrac",0.471,0.3768,0.753371868978805,"Undervalued"
"Brandon Valenzuela",8,53,237,22,NA,0.72,"league_minimum_default",0.271,0.376388888888889,0.751445086705202,"Undervalued"
"Denzer Guzman",8,60,274,33,"LAA",0.78,"spotrac",0.292,0.374358974358974,0.749518304431599,"Good Value"
"José Tena",7,57,256,25,NA,0.72,"league_minimum_default",0.269,0.373611111111111,0.747591522157996,"Good Value"
"David Hamilton",4,79,330,26,"MIL",0.7873,"spotrac",0.293,0.372158008383081,0.745664739884393,"Good Value"
"Andruw Monasterio",6,72,303,42,"BOS",0.8075,"spotrac",0.3,0.371517027863777,0.74373795761079,"Good Value"
"Pedro Ramírez",6,61,234,32,NA,0.72,"league_minimum_default",0.267,0.370833333333333,0.741811175337187,"Good Value"
"Blaze Alexander",4,79,261,31,"BAL",0.7928,"spotrac",0.293,0.369576185671039,0.739884393063584,"Good Value"
"Marcell Ozuna",8,51,251,29,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.737957610789981,"Good Value"
"Patrick Bailey",8,62,303,34,"CLE",0.81,"spotrac",0.298,0.367901234567901,0.736030828516378,"Good Value"
"Sal Frelick",4,78,334,40,"MIL",0.8006,"spotrac",0.29,0.362228328753435,0.734104046242775,"Good Value"
"Luis Rengifo",4,75,312,36,"SD",0.78,"spotrac",0.281,0.36025641025641,0.732177263969171,"Good Value"
"Ryan Vilade",11,58,237,41,"TB",0.95,"spotrac",0.328,0.345263157894737,0.730250481695568,"Good Value"
"Christian Vázquez",7,50,242,25,NA,0.72,"league_minimum_default",0.248,0.344444444444444,0.726396917148362,"Good Value"
"Elias Díaz",7,50,217,34,NA,0.72,"league_minimum_default",0.248,0.344444444444444,0.726396917148362,"Good Value"
"Daniel Schneemann",6,53,258,29,NA,0.72,"league_minimum_default",0.243,0.3375,0.724470134874759,"Good Value"
"Jorbit Vivas",3,74,306,31,"WSH",0.7906,"spotrac",0.264,0.333923602327346,0.722543352601156,"Good Value"
"Jared Triolo",3,77,320,29,"PIT",0.8189,"spotrac",0.273,0.33337403834412,0.720616570327553,"Good Value"
"Henry Davis",10,42,253,38,"PIT",0.8004,"spotrac",0.266,0.332333833083458,0.71868978805395,"Good Value"
"Michael Massey",13,113,414,49,"KC",1.57,"spotrac",0.521,0.331847133757962,0.716763005780347,"Good Value"
"Derek Hill",11,48,199,31,"PHI",0.9,"spotrac",0.298,0.331111111111111,0.714836223506744,"Good Value"
"Ryan Kreidler",8,52,241,28,"MIN",0.82,"spotrac",0.268,0.326829268292683,0.712909441233141,"Good Value"
"Rafael Flores",10,38,140,22,"PIT",0.78,"spotrac",0.254,0.325641025641026,0.710982658959538,"Good Value"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.709055876685935,"Good Value"
"Jared Young",9,82,308,39,"NYM",1.15,"spotrac",0.372,0.323478260869565,0.707129094412331,"Good Value"
"Nick Sogard",5,59,229,19,"BOS",0.78,"spotrac",0.247,0.316666666666667,0.705202312138728,"Good Value"
"Jonah Heim",13,71,351,42,"ATH",1.25,"spotrac",0.395,0.316,0.703275529865125,"Good Value"
"Austin Martin",3,69,298,24,"MIN",0.79065,"spotrac",0.249,0.314930753177765,0.701348747591522,"Good Value"
"Jasson Domínguez",6,47,209,14,NA,0.72,"league_minimum_default",0.225,0.3125,0.699421965317919,"Good Value"
"Luis Campusano",8,56,209,29,"SD",0.9,"spotrac",0.28,0.311111111111111,0.697495183044316,"Good Value"
"Agustín Ramírez",5,51,215,24,NA,0.72,"league_minimum_default",0.223,0.309722222222222,0.695568400770713,"Good Value"
"Logan O'Hoppe",4,55,251,24,NA,0.72,"league_minimum_default",0.221,0.306944444444444,0.69364161849711,"Good Value"
"Brett Sullivan",7,49,215,33,"COL",0.8,"spotrac",0.245,0.30625,0.691714836223507,"Good Value"
"Jacob Gonzalez",6,45,204,30,NA,0.72,"league_minimum_default",0.219,0.304166666666667,0.689788053949904,"Good Value"
"Alex Freeland",4,54,231,21,NA,0.72,"league_minimum_default",0.218,0.302777777777778,0.687861271676301,"Good Value"
"Ryan Waldschmidt",3,64,250,22,"ARI",0.78,"spotrac",0.234,0.3,0.685934489402698,"Good Value"
"Nathaniel Lowe",17,94,374,60,"CLE",1.75,"spotrac",0.52,0.297142857142857,0.684007707129094,"Good Value"
"Alika Williams",4,58,215,16,"ATH",0.78,"spotrac",0.23,0.294871794871795,0.682080924855491,"Good Value"
"Josh Smith",6,42,205,15,NA,0.72,"league_minimum_default",0.21,0.291666666666667,0.680154142581888,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.678227360308285,"Good Value"
"Ben Williamson",3,62,256,26,"TB",0.7857,"spotrac",0.228,0.290187094310806,0.676300578034682,"Good Value"
"Brice Matthews",7,43,214,22,"HOU",0.7824,"spotrac",0.227,0.290132924335378,0.674373795761079,"Good Value"
"Taylor Trammell",8,49,250,22,"HOU",0.9,"spotrac",0.259,0.287777777777778,0.672447013487476,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.670520231213873,"Good Value"
"Miguel Amaya",6,48,208,26,"CHC",0.8085,"spotrac",0.228,0.282003710575139,0.66859344894027,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.666666666666667,"Good Value"
"David Fry",7,34,176,18,NA,0.72,"league_minimum_default",0.2,0.277777777777778,0.664739884393064,"Good Value"
"Esteury Ruiz",6,45,207,16,"MIA",0.7915,"spotrac",0.219,0.276689829437776,0.662813102119461,"Good Value"
"Jose Fernandez",3,52,202,16,NA,0.72,"league_minimum_default",0.198,0.275,0.660886319845857,"Good Value"
"Jake Bauers",26,125,466,84,"MIL",2.7,"spotrac",0.739,0.273703703703704,0.658959537572254,"Good Value"
"Jorge Mateo",5,41,199,18,NA,0.72,"league_minimum_default",0.193,0.268055555555556,0.657032755298651,"Good Value"
"George Lombard Jr.",7,36,148,22,"NYY",0.78,"spotrac",0.206,0.264102564102564,0.655105973025048,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.653179190751445,"Good Value"
"Eduardo Valencia",6,40,118,18,"DET",0.78,"spotrac",0.204,0.261538461538461,0.651252408477842,"Good Value"
"Gabriel Moreno",16,144,467,81,"ARI",2.55,"spotrac",0.656,0.257254901960784,0.649325626204239,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.647398843930636,"Good Value"
"Nicky Lopez",1,62,230,24,"TEX",0.78,"spotrac",0.2,0.256410256410256,0.645472061657033,"Good Value"
"Alec Burleson",24,167,599,113,"STL",3.3,"spotrac",0.837,0.253636363636364,0.64354527938343,"Good Value"
"Anthony Volpe",2,51,212,26,NA,0.72,"league_minimum_default",0.181,0.251388888888889,0.641618497109827,"Good Value"
"Dominic Smith",8,67,264,44,"ATL",1.25,"spotrac",0.313,0.2504,0.639691714836224,"Good Value"
"Eli White",6,47,191,29,"BOS",0.9,"spotrac",0.225,0.25,0.63776493256262,"Good Value"
"TJ Friedl",4,41,239,13,NA,0.72,"league_minimum_default",0.179,0.248611111111111,0.635838150289017,"Good Value"
"Pedro Pagés",4,40,186,12,NA,0.72,"league_minimum_default",0.176,0.244444444444444,0.633911368015414,"Good Value"
"Adrian Del Castillo",5,35,179,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.631984585741811,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.630057803468208,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.628131021194605,"Good Value"
"Hunter Feduccia",3,48,212,19,"LAD",0.782,"spotrac",0.186,0.237851662404092,0.626204238921002,"Good Value"
"Javier Báez",3,43,183,19,NA,0.72,"league_minimum_default",0.171,0.2375,0.624277456647399,"Good Value"
"Héctor Rodríguez",6,29,132,14,NA,0.72,"league_minimum_default",0.171,0.2375,0.622350674373796,"Good Value"
"Jake Burger",27,125,544,89,"TEX",3.2,"spotrac",0.753,0.2353125,0.620423892100193,"Good Value"
"Christian Koss",4,44,193,12,"SF",0.8,"spotrac",0.188,0.235,0.61849710982659,"Good Value"
"Max Clark",3,47,166,23,"DET",0.78,"spotrac",0.183,0.234615384615385,0.616570327552986,"Good Value"
"Brandon Lowe",34,151,576,95,"PIT",4,"spotrac",0.929,0.23225,0.614643545279383,"Good Value"
"Alejandro Osuna",1,51,198,24,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.608863198458574,"Good Value"
"Jonah Cox",4,37,139,16,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.608863198458574,"Good Value"
"Joshua Báez",7,23,100,18,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.608863198458574,"Good Value"
"Blaze Jordan",3,46,186,28,"STL",0.78,"spotrac",0.18,0.230769230769231,0.606936416184971,"Good Value"
"Matt Shaw",5,38,164,24,"CHC",0.8045,"spotrac",0.184,0.228713486637663,0.605009633911368,"Good Value"
"Thomas Saggese",4,36,151,13,NA,0.72,"league_minimum_default",0.164,0.227777777777778,0.603082851637765,"Good Value"
"Tommy White",3,45,180,9,"ATH",0.78,"spotrac",0.177,0.226923076923077,0.601156069364162,"Good Value"
"John Rave",6,31,135,13,"KC",0.78,"spotrac",0.177,0.226923076923077,0.599229287090559,"Good Value"
"Marcelo Mayer",3,45,211,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.597302504816956,"Good Value"
"Carlos Narváez",3,40,244,10,NA,0.72,"league_minimum_default",0.162,0.225,0.595375722543353,"Good Value"
"Petey Halpin",4,39,174,13,"CLE",0.78,"spotrac",0.173,0.221794871794872,0.591522157996146,"Good Value"
"Drew Romo",7,25,177,16,"CHW",0.78,"spotrac",0.173,0.221794871794872,0.591522157996146,"Good Value"
"Brett Bateman",2,48,150,11,"TOR",0.78,"spotrac",0.172,0.22051282051282,0.589595375722543,"Good Value"
"Jahmai Jones",6,33,155,16,"BOS",0.8322,"spotrac",0.183,0.219899062725306,0.58766859344894,"Good Value"
"Bryan Torres",4,38,164,19,"STL",0.78,"spotrac",0.17,0.217948717948718,0.585741811175337,"Good Value"
"Samad Taylor",2,47,145,18,"SD",0.78,"spotrac",0.169,0.216666666666667,0.583815028901734,"Good Value"
"CJ Abrams",33,149,568,103,"WSH",4.2,"spotrac",0.909,0.216428571428571,0.581888246628131,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.579961464354528,"Good Value"
"Gabriel Arias",5,34,139,13,"NYM",0.8011,"spotrac",0.172,0.214704780926226,0.578034682080925,"Good Value"
"Luisangel Acuña",1,46,205,12,NA,0.72,"league_minimum_default",0.152,0.211111111111111,0.576107899807322,"Good Value"
"Jordan Lawlar",5,30,117,15,"ARI",0.7836,"spotrac",0.16,0.204185809086269,0.574181117533719,"Good Value"
"Francisco Alvarez",16,87,367,42,"NYM",2.4,"spotrac",0.485,0.202083333333333,0.572254335260116,"Good Value"
"Ben Malgeri",5,29,116,20,"DET",0.78,"spotrac",0.157,0.201282051282051,0.570327552986512,"Good Value"
"Michael Conforto",15,63,262,44,"CHC",2,"spotrac",0.399,0.1995,0.568400770712909,"Good Value"
"Weston Wilson",4,33,157,13,"SEA",0.78,"spotrac",0.155,0.198717948717949,0.566473988439306,"Good Value"
"Edgar Quero",3,38,187,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.564547206165703,"Good Value"
"Jimmy Crooks",5,24,134,14,NA,0.72,"league_minimum_default",0.142,0.197222222222222,0.5626204238921,"Good Value"
"Matt McLain",15,81,431,40,"CIN",2.3,"spotrac",0.453,0.19695652173913,0.560693641618497,"Good Value"
"Nelson Velázquez",6,19,100,18,NA,0.72,"league_minimum_default",0.141,0.195833333333333,0.558766859344894,"Good Value"
"Anthony Seigler",3,37,150,13,"BOS",0.782,"spotrac",0.153,0.195652173913043,0.556840077071291,"Good Value"
