"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Michael Busch",20,138,578,77,"CHC",0.86,"spotrac",0.694,0.806976744186047,0.93036750483559,"Undervalued"
"Chase DeLauter",15,138,475,65,"CLE",0.78,"spotrac",0.624,0.8,0.928433268858801,"Undervalued"
"Coby Mayo",24,90,397,63,"BAL",0.7908,"spotrac",0.606,0.766312594840668,0.926499032882012,"Undervalued"
"Teoscar Hernández",15,112,421,63,NA,0.72,"league_minimum_default",0.546,0.758333333333333,0.924564796905222,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.922630560928433,"Undervalued"
"Cam Smith",20,102,489,54,"HOU",0.8099,"spotrac",0.586,0.723546116804544,0.920696324951644,"Undervalued"
"Kyle Stowers",19,104,438,61,"MIA",0.8042,"spotrac",0.578,0.718726684904253,0.918762088974855,"Undervalued"
"Nick Kurtz",21,90,352,69,"ATH",0.785,"spotrac",0.564,0.718471337579618,0.916827852998066,"Undervalued"
"Angel Martínez",17,93,367,57,NA,0.72,"league_minimum_default",0.517,0.718055555555555,0.914893617021277,"Undervalued"
"Brayan Rocchio",13,129,515,70,"CLE",0.7976,"spotrac",0.569,0.713390170511535,0.912959381044487,"Undervalued"
"Nick Gonzales",6,162,537,60,"PIT",0.8016,"spotrac",0.57,0.711077844311377,0.911025145067698,"Undervalued"
"Tristan Peters",12,114,419,54,NA,0.72,"league_minimum_default",0.51,0.708333333333333,0.909090909090909,"Undervalued"
"Bryce Eldridge",17,104,386,57,"SF",0.78,"spotrac",0.55,0.705128205128205,0.90715667311412,"Undervalued"
"Caleb Durbin",13,125,491,64,"BOS",0.796,"spotrac",0.557,0.699748743718593,0.905222437137331,"Undervalued"
"Luke Keaschall",9,141,511,46,"MIN",0.7882,"spotrac",0.549,0.696523724942908,0.903288201160542,"Undervalued"
"José Ramírez",12,107,452,51,NA,0.72,"league_minimum_default",0.489,0.679166666666667,0.901353965183752,"Undervalued"
"Travis Bazzana",15,105,427,57,"CLE",0.78,"spotrac",0.525,0.673076923076923,0.899419729206963,"Undervalued"
"Zack Gelof",19,94,373,50,"ATH",0.82,"spotrac",0.548,0.668292682926829,0.897485493230174,"Undervalued"
"José Caballero",14,94,399,51,NA,0.72,"league_minimum_default",0.478,0.663888888888889,0.895551257253385,"Undervalued"
"Javier Sanoja",10,127,436,67,"MIA",0.7915,"spotrac",0.521,0.658243840808591,0.893617021276596,"Undervalued"
"Chandler Simpson",0,172,556,38,"TB",0.7851,"spotrac",0.516,0.657241115781429,0.891682785299807,"Undervalued"
"Wyatt Langford",17,95,389,42,"TEX",0.805,"spotrac",0.523,0.649689440993789,0.889748549323017,"Undervalued"
"Xavier Edwards",6,145,518,52,"MIA",0.804,"spotrac",0.519,0.645522388059702,0.887814313346228,"Undervalued"
"Andrés Giménez",9,111,458,58,NA,0.72,"league_minimum_default",0.459,0.6375,0.885880077369439,"Undervalued"
"Jakob Marsee",11,115,499,39,"MIA",0.786,"spotrac",0.499,0.634860050890585,0.88394584139265,"Undervalued"
"Sam Antonacci",8,124,460,48,"CHW",0.78,"spotrac",0.484,0.62051282051282,0.882011605415861,"Undervalued"
"Henry Bolte",11,106,389,35,"ATH",0.78,"spotrac",0.472,0.605128205128205,0.880077369439072,"Undervalued"
"Kyle Karros",12,100,388,48,"COL",0.782,"spotrac",0.468,0.59846547314578,0.878143133462282,"Undervalued"
"A.J. Ewing",10,107,417,40,"NYM",0.78,"spotrac",0.461,0.591025641025641,0.876208897485493,"Undervalued"
"Curtis Mead",17,72,285,48,"BOS",0.78,"spotrac",0.454,0.582051282051282,0.874274661508704,"Undervalued"
"Nathan Church",10,105,416,50,"STL",0.78215,"spotrac",0.455,0.581729847216007,0.872340425531915,"Undervalued"
"Nathan Lukes",10,108,393,40,"TOR",0.8085,"spotrac",0.464,0.573902288188002,0.870406189555126,"Undervalued"
"Heliot Ramos",13,92,381,44,"NYY",0.81,"spotrac",0.458,0.565432098765432,0.868471953578337,"Undervalued"
"Jacob Young",10,103,409,49,"WSH",0.7942,"spotrac",0.449,0.565348778645178,0.866537717601547,"Undervalued"
"Vaughn Grissom",12,94,397,66,"LAA",0.8,"spotrac",0.45,0.5625,0.864603481624758,"Undervalued"
"Griffin Conine",17,67,262,39,"MIA",0.786,"spotrac",0.439,0.55852417302799,0.862669245647969,"Undervalued"
"Kyle Manzardo",13,67,312,39,NA,0.72,"league_minimum_default",0.383,0.531944444444444,0.86073500967118,"Undervalued"
"Garrett Mitchell",11,117,440,65,"MIL",0.95,"spotrac",0.505,0.531578947368421,0.858800773694391,"Undervalued"
"Jake Mangum",5,117,419,32,"PIT",0.8002,"spotrac",0.421,0.526118470382404,0.856866537717602,"Undervalued"
"Joey Ortiz",9,96,360,46,"MIL",0.7904,"spotrac",0.414,0.523785425101215,0.854932301740812,"Undervalued"
"Brett Baty",10,95,405,52,"NYM",0.8115,"spotrac",0.425,0.523721503388786,0.852998065764023,"Undervalued"
"Nolan Schanuel",7,108,392,49,"LAA",0.81,"spotrac",0.422,0.520987654320987,0.851063829787234,"Undervalued"
"Esmerlyn Valdez",17,56,241,47,"PIT",0.78,"spotrac",0.406,0.52051282051282,0.849129593810445,"Undervalued"
"Dylan Crews",12,86,386,43,"WSH",0.82,"spotrac",0.426,0.519512195121951,0.847195357833656,"Undervalued"
"Spencer Horwitz",10,92,371,47,"PIT",0.802,"spotrac",0.416,0.518703241895262,0.845261121856867,"Undervalued"
"Richie Palacios",10,77,329,53,NA,0.72,"league_minimum_default",0.371,0.515277777777778,0.843326885880077,"Undervalued"
"Colton Cowser",13,74,331,39,"BAL",0.8015,"spotrac",0.404,0.504054897067997,0.841392649903288,"Undervalued"
"Cole Carrigg",10,84,310,48,"COL",0.78,"spotrac",0.392,0.502564102564103,0.83752417794971,"Undervalued"
"Randal Grichuk",13,70,248,40,"CHW",0.78,"spotrac",0.392,0.502564102564103,0.83752417794971,"Undervalued"
"Drew Gilbert",11,79,333,43,"SF",0.78,"spotrac",0.391,0.501282051282051,0.835589941972921,"Undervalued"
"Jorge Soler",12,64,316,49,NA,0.72,"league_minimum_default",0.36,0.5,0.833655705996131,"Undervalued"
"Hao-Yu Lee",10,83,310,46,"DET",0.78,"spotrac",0.389,0.498717948717949,0.831721470019342,"Undervalued"
"Ty France",21,126,418,70,"SD",1.35,"spotrac",0.672,0.497777777777778,0.829787234042553,"Undervalued"
"Víctor Mesa Jr.",14,54,215,31,NA,0.72,"league_minimum_default",0.358,0.497222222222222,0.827852998065764,"Undervalued"
"Owen Caissie",14,64,291,58,"MIA",0.7815,"spotrac",0.388,0.496481126039667,0.825918762088975,"Undervalued"
"Joe Mack",13,68,294,48,"MIA",0.78,"spotrac",0.386,0.494871794871795,0.823984526112186,"Undervalued"
"Masyn Winn",5,108,459,55,"STL",0.79945,"spotrac",0.394,0.492838826693352,0.822050290135397,"Undervalued"
"Troy Johnston",4,109,388,50,"COL",0.782,"spotrac",0.383,0.489769820971867,0.820116054158607,"Undervalued"
"Carlos Cortes",9,83,329,40,"ATH",0.78,"spotrac",0.375,0.480769230769231,0.818181818181818,"Undervalued"
"Jonny DeLuca",9,84,324,46,"TB",0.7893,"spotrac",0.378,0.478905359179019,0.816247582205029,"Undervalued"
"Ezequiel Duran",17,137,518,83,"TEX",1.375,"spotrac",0.649,0.472,0.81431334622824,"Undervalued"
"Justin Crawford",3,108,408,41,"PHI",0.78,"spotrac",0.366,0.469230769230769,0.812379110251451,"Undervalued"
"Brady House",10,74,307,45,"WSH",0.7832,"spotrac",0.362,0.46220633299285,0.810444874274661,"Undervalued"
"Nick Loftin",7,87,363,43,"KC",0.78675,"spotrac",0.359,0.456307594534477,0.808510638297872,"Undervalued"
"Jesús Sánchez",8,72,281,35,NA,0.72,"league_minimum_default",0.328,0.455555555555555,0.806576402321083,"Undervalued"
"Isaac Collins",6,93,429,40,"KC",0.79975,"spotrac",0.363,0.453891841200375,0.804642166344294,"Undervalued"
"Moisés Ballesteros",9,66,300,35,NA,0.72,"league_minimum_default",0.324,0.45,0.802707930367505,"Undervalued"
"José Fermín",6,79,315,41,NA,0.72,"league_minimum_default",0.321,0.445833333333333,0.800773694390716,"Undervalued"
"Jake McCarthy",15,156,525,83,"COL",1.525,"spotrac",0.678,0.444590163934426,0.798839458413926,"Undervalued"
"Evan Carter",9,74,380,38,"TEX",0.7915,"spotrac",0.348,0.439671509791535,0.796905222437137,"Undervalued"
"Tim Tawa",10,68,291,38,"ARI",0.7877,"spotrac",0.344,0.436714485210105,0.794970986460348,"Undervalued"
"JJ Bleday",23,96,446,57,"CIN",1.4,"spotrac",0.61,0.435714285714286,0.793036750483559,"Undervalued"
"Mark Vientos",13,57,261,39,"NYM",0.81375,"spotrac",0.353,0.433794162826421,0.79110251450677,"Undervalued"
"Spencer Jones",11,60,242,39,"NYY",0.78,"spotrac",0.334,0.428205128205128,0.789168278529981,"Undervalued"
"Justin Foscue",11,59,217,34,"TEX",0.78,"spotrac",0.331,0.424358974358974,0.787234042553192,"Undervalued"
"Dalton Rushing",12,55,221,36,"LAD",0.79,"spotrac",0.333,0.421518987341772,0.785299806576402,"Undervalued"
"Austin Wells",13,61,328,31,"NYY",0.8662,"spotrac",0.365,0.421380743477257,0.783365570599613,"Undervalued"
"Connor Norby",7,77,318,32,"COL",0.794,"spotrac",0.329,0.414357682619647,0.781431334622824,"Undervalued"
"Andrés Chaparro",11,47,183,37,NA,0.72,"league_minimum_default",0.295,0.409722222222222,0.779497098646035,"Undervalued"
"Oswald Peraza",7,76,336,25,"LAA",0.81,"spotrac",0.326,0.402469135802469,0.777562862669246,"Undervalued"
"Gary Sánchez",11,45,215,36,NA,0.72,"league_minimum_default",0.289,0.401388888888889,0.775628626692456,"Undervalued"
"Dane Myers",7,74,285,26,"CIN",0.8,"spotrac",0.32,0.4,0.773694390715667,"Undervalued"
"Donovan Walton",8,58,216,29,NA,0.72,"league_minimum_default",0.286,0.397222222222222,0.771760154738878,"Undervalued"
"Dylan Beavers",7,71,308,39,"BAL",0.7874,"spotrac",0.311,0.39497078994158,0.769825918762089,"Undervalued"
"Jackson Holliday",7,72,315,30,"BAL",0.8022,"spotrac",0.314,0.391423585140863,0.7678916827853,"Undervalued"
"Nasim Nuñez",1,88,421,36,NA,0.72,"league_minimum_default",0.278,0.386111111111111,0.765957446808511,"Undervalued"
"Jeremiah Jackson",9,58,263,43,"BAL",0.7887,"spotrac",0.3,0.380372765310004,0.764023210831721,"Undervalued"
"Nolan Gorman",9,48,258,33,NA,0.72,"league_minimum_default",0.27,0.375,0.762088974854932,"Undervalued"
"José Tena",7,57,256,25,NA,0.72,"league_minimum_default",0.269,0.373611111111111,0.760154738878143,"Undervalued"
"Ildemaro Vargas",9,113,445,67,"ARI",1.25,"spotrac",0.465,0.372,0.758220502901354,"Undervalued"
"Mickey Gasper",9,47,184,23,NA,0.72,"league_minimum_default",0.267,0.370833333333333,0.756286266924565,"Undervalued"
"Blaze Alexander",4,79,261,31,"BAL",0.7928,"spotrac",0.293,0.369576185671039,0.754352030947776,"Undervalued"
"David Hamilton",4,78,325,26,"MIL",0.7873,"spotrac",0.29,0.368347516829671,0.752417794970986,"Undervalued"
"Brandon Valenzuela",8,51,233,21,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.748549323017408,"Good Value"
"Marcell Ozuna",8,51,251,29,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.748549323017408,"Good Value"
"Andruw Monasterio",6,71,297,40,"BOS",0.8075,"spotrac",0.297,0.367801857585139,0.746615087040619,"Good Value"
"Patrick Bailey",8,61,297,34,"CLE",0.81,"spotrac",0.295,0.364197530864197,0.74468085106383,"Good Value"
"Pedro Ramírez",6,59,222,32,NA,0.72,"league_minimum_default",0.261,0.3625,0.742746615087041,"Good Value"
"Wade Meckler",3,80,277,27,"LAA",0.78,"spotrac",0.282,0.361538461538461,0.740812379110251,"Good Value"
"Luis Rengifo",4,75,312,36,"SD",0.78,"spotrac",0.281,0.36025641025641,0.738878143133462,"Good Value"
"Sal Frelick",4,77,329,39,"MIL",0.8006,"spotrac",0.287,0.358481139145641,0.736943907156673,"Good Value"
"Braden Montgomery",6,64,302,38,"CHW",0.78,"spotrac",0.276,0.353846153846154,0.735009671179884,"Good Value"
"Denzer Guzman",7,59,262,29,"LAA",0.78,"spotrac",0.275,0.352564102564103,0.733075435203095,"Good Value"
"Christian Encarnacion-Strand",10,49,183,36,"BAL",0.82,"spotrac",0.287,0.35,0.731141199226306,"Good Value"
"Ryan Vilade",11,58,227,40,"TB",0.95,"spotrac",0.328,0.345263157894737,0.729206963249516,"Good Value"
"Elias Díaz",7,50,212,33,NA,0.72,"league_minimum_default",0.248,0.344444444444444,0.727272727272727,"Good Value"
"Christian Vázquez",7,49,238,25,NA,0.72,"league_minimum_default",0.245,0.340277777777778,0.725338491295938,"Good Value"
"Daniel Schneemann",6,53,258,29,NA,0.72,"league_minimum_default",0.243,0.3375,0.723404255319149,"Good Value"
"Jorbit Vivas",3,74,302,31,"WSH",0.7906,"spotrac",0.264,0.333923602327346,0.72147001934236,"Good Value"
"Henry Davis",10,42,249,38,"PIT",0.8004,"spotrac",0.266,0.332333833083458,0.719535783365571,"Good Value"
"Derek Hill",11,48,195,31,"PHI",0.9,"spotrac",0.298,0.331111111111111,0.717601547388781,"Good Value"
"Jared Triolo",3,76,316,29,"PIT",0.8189,"spotrac",0.27,0.329710587373306,0.715667311411992,"Good Value"
"Michael Massey",13,110,401,48,"KC",1.57,"spotrac",0.512,0.326114649681529,0.713733075435203,"Good Value"
"Rafael Flores",10,38,133,22,"PIT",0.78,"spotrac",0.254,0.325641025641026,0.711798839458414,"Good Value"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.709864603481625,"Good Value"
"Jared Young",9,82,308,39,"NYM",1.15,"spotrac",0.372,0.323478260869565,0.707930367504836,"Good Value"
"Ryan Kreidler",8,51,237,28,"MIN",0.82,"spotrac",0.265,0.323170731707317,0.705996131528046,"Good Value"
"Austin Martin",3,69,298,24,"MIN",0.79065,"spotrac",0.249,0.314930753177765,0.704061895551257,"Good Value"
"Jonah Heim",13,70,343,42,"ATH",1.25,"spotrac",0.392,0.3136,0.702127659574468,"Good Value"
"Jasson Domínguez",6,47,209,14,NA,0.72,"league_minimum_default",0.225,0.3125,0.700193423597679,"Good Value"
"Logan O'Hoppe",4,55,251,24,NA,0.72,"league_minimum_default",0.221,0.306944444444444,0.69825918762089,"Good Value"
"Brett Sullivan",7,49,212,32,"COL",0.8,"spotrac",0.245,0.30625,0.696324951644101,"Good Value"
"Luis Campusano",8,54,205,29,"SD",0.9,"spotrac",0.274,0.304444444444444,0.694390715667311,"Good Value"
"Jacob Gonzalez",6,45,202,30,NA,0.72,"league_minimum_default",0.219,0.304166666666667,0.692456479690522,"Good Value"
"Alex Freeland",4,54,231,21,NA,0.72,"league_minimum_default",0.218,0.302777777777778,0.690522243713733,"Good Value"
"Nick Sogard",5,54,216,19,"BOS",0.78,"spotrac",0.232,0.297435897435897,0.688588007736944,"Good Value"
"Agustín Ramírez",5,48,204,23,NA,0.72,"league_minimum_default",0.214,0.297222222222222,0.686653771760155,"Good Value"
"Nathaniel Lowe",17,94,371,59,"CLE",1.75,"spotrac",0.52,0.297142857142857,0.684719535783366,"Good Value"
"Ryan Waldschmidt",3,63,248,22,"ARI",0.78,"spotrac",0.231,0.296153846153846,0.682785299806576,"Good Value"
"Josh Smith",6,42,199,15,NA,0.72,"league_minimum_default",0.21,0.291666666666667,0.680851063829787,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.678916827852998,"Good Value"
"Taylor Trammell",8,49,242,22,"HOU",0.9,"spotrac",0.259,0.287777777777778,0.676982591876209,"Good Value"
"Ben Williamson",3,61,250,26,"TB",0.7857,"spotrac",0.225,0.286368843069874,0.67504835589942,"Good Value"
"Brice Matthews",7,42,212,22,"HOU",0.7824,"spotrac",0.224,0.286298568507157,0.673114119922631,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.671179883945841,"Good Value"
"Miguel Amaya",6,48,205,26,"CHC",0.8085,"spotrac",0.228,0.282003710575139,0.669245647969052,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.667311411992263,"Good Value"
"Alika Williams",4,54,207,16,"ATH",0.78,"spotrac",0.218,0.279487179487179,0.665377176015474,"Good Value"
"Esteury Ruiz",6,44,198,16,"MIA",0.7915,"spotrac",0.216,0.272899557801642,0.663442940038685,"Good Value"
"Jose Fernandez",3,51,197,16,NA,0.72,"league_minimum_default",0.195,0.270833333333333,0.661508704061896,"Good Value"
"Jake Bauers",26,122,453,83,"MIL",2.7,"spotrac",0.73,0.27037037037037,0.659574468085106,"Good Value"
"David Fry",7,32,169,17,NA,0.72,"league_minimum_default",0.194,0.269444444444444,0.657640232108317,"Good Value"
"Jorge Mateo",5,40,193,18,NA,0.72,"league_minimum_default",0.19,0.263888888888889,0.655705996131528,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.653771760154739,"Good Value"
"Eduardo Valencia",6,40,113,18,"DET",0.78,"spotrac",0.204,0.261538461538461,0.65183752417795,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.649903288201161,"Good Value"
"Nicky Lopez",1,61,227,24,"TEX",0.78,"spotrac",0.197,0.252564102564103,0.647969052224371,"Good Value"
"Anthony Volpe",2,51,206,26,NA,0.72,"league_minimum_default",0.181,0.251388888888889,0.646034816247582,"Good Value"
"Dominic Smith",8,67,263,44,"ATL",1.25,"spotrac",0.313,0.2504,0.644100580270793,"Good Value"
"Eli White",6,47,191,29,"BOS",0.9,"spotrac",0.225,0.25,0.642166344294004,"Good Value"
"TJ Friedl",4,41,239,13,NA,0.72,"league_minimum_default",0.179,0.248611111111111,0.640232108317215,"Good Value"
"Alec Burleson",23,165,586,111,"STL",3.3,"spotrac",0.817,0.247575757575758,0.638297872340426,"Good Value"
"Gabriel Moreno",15,139,453,75,"ARI",2.55,"spotrac",0.627,0.245882352941176,0.636363636363636,"Good Value"
"Pedro Pagés",4,40,186,12,NA,0.72,"league_minimum_default",0.176,0.244444444444444,0.634429400386847,"Good Value"
"Adrian Del Castillo",5,35,179,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.632495164410058,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.630560928433269,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.62862669245648,"Good Value"
"Hunter Feduccia",3,48,208,19,"LAD",0.782,"spotrac",0.186,0.237851662404092,0.626692456479691,"Good Value"
"Javier Báez",3,43,179,19,NA,0.72,"league_minimum_default",0.171,0.2375,0.624758220502901,"Good Value"
"Jake Burger",27,124,533,88,"TEX",3.2,"spotrac",0.75,0.234375,0.622823984526112,"Good Value"
"Alejandro Osuna",1,51,197,24,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.617021276595745,"Good Value"
"Jonah Cox",4,37,132,15,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.617021276595745,"Good Value"
"Joshua Báez",7,23,100,18,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.617021276595745,"Good Value"
"Christian Koss",4,43,187,12,"SF",0.8,"spotrac",0.185,0.23125,0.615087040618955,"Good Value"
"Blaze Jordan",3,46,186,28,"STL",0.78,"spotrac",0.18,0.230769230769231,0.613152804642166,"Good Value"
"Matt Shaw",5,38,160,24,"CHC",0.8045,"spotrac",0.184,0.228713486637663,0.611218568665377,"Good Value"
"Thomas Saggese",4,36,146,13,NA,0.72,"league_minimum_default",0.164,0.227777777777778,0.609284332688588,"Good Value"
"Brandon Lowe",33,148,565,93,"PIT",4,"spotrac",0.906,0.2265,0.607350096711799,"Good Value"
"Marcelo Mayer",3,45,209,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.60541586073501,"Good Value"
"Carlos Narváez",3,40,241,10,NA,0.72,"league_minimum_default",0.162,0.225,0.603481624758221,"Good Value"
"Max Clark",3,44,160,23,"DET",0.78,"spotrac",0.174,0.223076923076923,0.601547388781431,"Good Value"
"Drew Romo",7,25,177,16,"CHW",0.78,"spotrac",0.173,0.221794871794872,0.599613152804642,"Good Value"
"Brett Bateman",2,48,150,11,"TOR",0.78,"spotrac",0.172,0.22051282051282,0.597678916827853,"Good Value"
"Tommy White",3,43,176,9,"ATH",0.78,"spotrac",0.171,0.219230769230769,0.595744680851064,"Good Value"
"John Rave",6,29,127,13,"KC",0.78,"spotrac",0.171,0.219230769230769,0.593810444874275,"Good Value"
"Bryan Torres",4,38,159,19,"STL",0.78,"spotrac",0.17,0.217948717948718,0.591876208897485,"Good Value"
"Samad Taylor",2,47,137,18,"SD",0.78,"spotrac",0.169,0.216666666666667,0.589941972920696,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.588007736943907,"Good Value"
"Gabriel Arias",5,34,139,13,"NYM",0.8011,"spotrac",0.172,0.214704780926226,0.586073500967118,"Good Value"
"Petey Halpin",4,37,170,13,"CLE",0.78,"spotrac",0.167,0.214102564102564,0.584139264990329,"Good Value"
"Jahmai Jones",6,31,148,16,"BOS",0.8322,"spotrac",0.177,0.21268925739005,0.58220502901354,"Good Value"
"Luisangel Acuña",1,46,203,12,NA,0.72,"league_minimum_default",0.152,0.211111111111111,0.58027079303675,"Good Value"
"Héctor Rodríguez",5,27,124,12,NA,0.72,"league_minimum_default",0.151,0.209722222222222,0.578336557059961,"Good Value"
"George Lombard Jr.",5,31,132,17,"NYY",0.78,"spotrac",0.163,0.208974358974359,0.576402321083172,"Good Value"
"CJ Abrams",31,146,562,99,"WSH",4.2,"spotrac",0.872,0.207619047619048,0.574468085106383,"Good Value"
"Jordan Lawlar",5,29,112,15,"ARI",0.7836,"spotrac",0.157,0.200357325165901,0.572533849129594,"Good Value"
"Weston Wilson",4,33,155,13,"SEA",0.78,"spotrac",0.155,0.198717948717949,0.570599613152805,"Good Value"
"Edgar Quero",3,38,187,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.568665377176016,"Good Value"
"Michael Conforto",15,62,253,44,"CHC",2,"spotrac",0.396,0.198,0.566731141199226,"Good Value"
"Jimmy Crooks",5,24,134,14,NA,0.72,"league_minimum_default",0.142,0.197222222222222,0.564796905222437,"Good Value"
"Francisco Alvarez",16,83,358,40,"NYM",2.4,"spotrac",0.473,0.197083333333333,0.562862669245648,"Good Value"
"Nelson Velázquez",6,19,98,18,NA,0.72,"league_minimum_default",0.141,0.195833333333333,0.560928433268859,"Good Value"
"Anthony Seigler",3,37,150,13,"BOS",0.782,"spotrac",0.153,0.195652173913043,0.55899419729207,"Good Value"
"Everson Pereira",5,23,98,12,NA,0.72,"league_minimum_default",0.139,0.193055555555556,0.55705996131528,"Good Value"
"Leody Taveras",8,91,422,54,"BAL",2,"spotrac",0.385,0.1925,0.555125725338491,"Good Value"
