"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Heliot Ramos",10,85,352,38,"NYY",0.81,"spotrac",0.395,0.487654320987654,0.854291417165669,"Undervalued"
"Spencer Horwitz",10,83,335,41,"PIT",0.802,"spotrac",0.389,0.485037406483791,0.852295409181637,"Undervalued"
"Jake Mangum",4,108,378,28,"PIT",0.8002,"spotrac",0.38,0.47488127968008,0.850299401197605,"Undervalued"
"Masyn Winn",5,103,432,51,"STL",0.79945,"spotrac",0.379,0.47407592719995,0.848303393213573,"Undervalued"
"Owen Caissie",13,61,274,52,"MIA",0.7815,"spotrac",0.365,0.467050543825976,0.846307385229541,"Undervalued"
"Colton Cowser",13,64,298,37,"BAL",0.8015,"spotrac",0.374,0.46662507797879,0.844311377245509,"Undervalued"
"Troy Johnston",4,102,356,47,"COL",0.782,"spotrac",0.362,0.462915601023018,0.842315369261477,"Undervalued"
"A.J. Ewing",7,86,363,28,"NYM",0.78,"spotrac",0.356,0.456410256410256,0.840319361277445,"Undervalued"
"Garrett Mitchell",9,102,392,55,"MIL",0.95,"spotrac",0.432,0.454736842105263,0.838323353293413,"Undervalued"
"Griffin Conine",14,52,205,32,"MIA",0.786,"spotrac",0.352,0.447837150127226,0.836327345309381,"Undervalued"
"Joey Ortiz",8,80,313,42,"MIL",0.7904,"spotrac",0.352,0.445344129554656,0.834331337325349,"Undervalued"
"Ty France",20,107,367,62,"SD",1.35,"spotrac",0.601,0.445185185185185,0.832335329341317,"Undervalued"
"Brett Baty",8,83,373,43,"NYM",0.8115,"spotrac",0.361,0.444855206407887,0.830339321357285,"Undervalued"
"Jonny DeLuca",9,75,286,42,"TB",0.7893,"spotrac",0.351,0.444697833523375,0.828343313373254,"Undervalued"
"Isaac Collins",6,90,391,40,"KC",0.79975,"spotrac",0.354,0.442638324476399,0.826347305389222,"Undervalued"
"Joe Mack",12,59,252,39,"MIA",0.78,"spotrac",0.345,0.442307692307692,0.82435129740519,"Undervalued"
"Jesús Sánchez",8,68,260,34,NA,0.72,"league_minimum_default",0.316,0.438888888888889,0.822355289421158,"Undervalued"
"Ezequiel Duran",16,126,457,75,"TEX",1.375,"spotrac",0.602,0.437818181818182,0.820359281437126,"Undervalued"
"Carlos Cortes",8,76,293,38,"ATH",0.78,"spotrac",0.34,0.435897435897436,0.818363273453094,"Undervalued"
"Dylan Crews",10,71,329,34,"WSH",0.82,"spotrac",0.353,0.430487804878049,0.816367265469062,"Undervalued"
"Brady House",10,64,264,41,"WSH",0.7832,"spotrac",0.332,0.423901940755873,0.81437125748503,"Undervalued"
"Dalton Rushing",12,55,218,36,"LAD",0.79,"spotrac",0.333,0.421518987341772,0.812375249500998,"Undervalued"
"Justin Crawford",2,99,372,35,"PHI",0.78,"spotrac",0.325,0.416666666666667,0.810379241516966,"Undervalued"
"Drew Gilbert",8,70,299,36,"SF",0.78,"spotrac",0.322,0.412820512820513,0.806387225548902,"Undervalued"
"Randal Grichuk",11,56,207,34,"CHW",0.78,"spotrac",0.322,0.412820512820513,0.806387225548902,"Undervalued"
"JJ Bleday",22,88,396,55,"CIN",1.4,"spotrac",0.572,0.408571428571429,0.80439121756487,"Undervalued"
"Nick Loftin",7,74,311,41,"KC",0.78675,"spotrac",0.32,0.406736574515412,0.802395209580838,"Undervalued"
"Hao-Yu Lee",8,68,253,36,"DET",0.78,"spotrac",0.316,0.405128205128205,0.800399201596806,"Undervalued"
"José Fermín",6,68,282,35,NA,0.72,"league_minimum_default",0.288,0.4,0.798403193612774,"Undervalued"
"Mark Vientos",12,52,243,36,"NYM",0.81375,"spotrac",0.324,0.39815668202765,0.796407185628742,"Undervalued"
"Richie Palacios",6,67,296,41,NA,0.72,"league_minimum_default",0.285,0.395833333333333,0.794411177644711,"Undervalued"
"Jake McCarthy",14,134,459,72,"COL",1.525,"spotrac",0.598,0.392131147540984,0.792415169660679,"Undervalued"
"Evan Carter",8,65,338,33,"TEX",0.7915,"spotrac",0.307,0.387871130764371,0.790419161676647,"Undervalued"
"Gary Sánchez",11,41,200,35,NA,0.72,"league_minimum_default",0.277,0.384722222222222,0.788423153692615,"Undervalued"
"Tim Tawa",9,59,246,35,"ARI",0.7877,"spotrac",0.303,0.384664212263552,0.786427145708583,"Undervalued"
"Oswald Peraza",7,71,317,24,"LAA",0.81,"spotrac",0.311,0.383950617283951,0.784431137724551,"Undervalued"
"Justin Foscue",11,48,186,27,"TEX",0.78,"spotrac",0.298,0.382051282051282,0.782435129740519,"Undervalued"
"Nasim Nuñez",1,86,402,35,NA,0.72,"league_minimum_default",0.272,0.377777777777778,0.780439121756487,"Undervalued"
"Jackson Holliday",7,66,276,28,"BAL",0.8022,"spotrac",0.296,0.368985290451259,0.778443113772455,"Undervalued"
"Marcell Ozuna",8,51,251,29,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.776447105788423,"Undervalued"
"Andruw Monasterio",6,71,286,40,"BOS",0.8075,"spotrac",0.297,0.367801857585139,0.774451097804391,"Undervalued"
"José Tena",7,55,242,22,NA,0.72,"league_minimum_default",0.263,0.365277777777778,0.772455089820359,"Undervalued"
"Luis Rengifo",4,75,312,36,"SD",0.78,"spotrac",0.281,0.36025641025641,0.770459081836327,"Undervalued"
"Moisés Ballesteros",7,53,256,29,NA,0.72,"league_minimum_default",0.257,0.356944444444444,0.768463073852295,"Undervalued"
"Brandon Valenzuela",8,48,214,21,NA,0.72,"league_minimum_default",0.256,0.355555555555556,0.766467065868264,"Undervalued"
"Cole Carrigg",6,64,244,37,"COL",0.78,"spotrac",0.276,0.353846153846154,0.764471057884232,"Undervalued"
"Austin Wells",10,55,290,28,"NYY",0.8662,"spotrac",0.305,0.352112676056338,0.7624750499002,"Undervalued"
"Blaze Alexander",4,74,239,30,"BAL",0.7928,"spotrac",0.278,0.350655903128153,0.760479041916168,"Undervalued"
"Ildemaro Vargas",9,104,414,66,"ARI",1.25,"spotrac",0.438,0.3504,0.758483033932136,"Undervalued"
"Víctor Mesa Jr.",10,37,167,22,NA,0.72,"league_minimum_default",0.251,0.348611111111111,0.756487025948104,"Undervalued"
"Dane Myers",6,64,244,22,"CIN",0.8,"spotrac",0.276,0.345,0.754491017964072,"Undervalued"
"Dylan Beavers",6,62,250,32,"BAL",0.7874,"spotrac",0.27,0.342900685801372,0.75249500998004,"Undervalued"
"David Hamilton",4,71,295,24,"MIL",0.7873,"spotrac",0.269,0.341674075955798,0.750499001996008,"Undervalued"
"Patrick Bailey",8,54,262,32,"CLE",0.81,"spotrac",0.274,0.338271604938272,0.748502994011976,"Good Value"
"Christian Vázquez",7,48,228,25,NA,0.72,"league_minimum_default",0.242,0.336111111111111,0.746506986027944,"Good Value"
"Sal Frelick",4,71,298,37,"MIL",0.8006,"spotrac",0.269,0.335998001498876,0.744510978043912,"Good Value"
"Spencer Jones",9,45,188,28,"NYY",0.78,"spotrac",0.261,0.334615384615385,0.74251497005988,"Good Value"
"Daniel Schneemann",6,52,253,28,NA,0.72,"league_minimum_default",0.24,0.333333333333333,0.740518962075848,"Good Value"
"Ryan Vilade",11,54,206,39,"TB",0.95,"spotrac",0.316,0.332631578947368,0.738522954091816,"Good Value"
"Andrés Chaparro",9,37,150,34,NA,0.72,"league_minimum_default",0.237,0.329166666666667,0.736526946107784,"Good Value"
"Connor Norby",6,59,270,26,"COL",0.794,"spotrac",0.261,0.328715365239295,0.734530938123752,"Good Value"
"Nolan Gorman",8,41,224,27,NA,0.72,"league_minimum_default",0.235,0.326388888888889,0.732534930139721,"Good Value"
"Jeremiah Jackson",7,53,234,39,"BAL",0.7887,"spotrac",0.257,0.325852668948903,0.730538922155689,"Good Value"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.728542914171657,"Good Value"
"Jared Triolo",3,72,294,27,"PIT",0.8189,"spotrac",0.258,0.315056783490048,0.726546906187625,"Good Value"
"Wade Meckler",3,67,226,23,"LAA",0.78,"spotrac",0.243,0.311538461538461,0.724550898203593,"Good Value"
"Austin Martin",3,68,282,23,"MIN",0.79065,"spotrac",0.246,0.311136406753937,0.722554890219561,"Good Value"
"Braden Montgomery",5,57,256,35,"CHW",0.78,"spotrac",0.241,0.308974358974359,0.720558882235529,"Good Value"
"Jasson Domínguez",6,46,200,14,NA,0.72,"league_minimum_default",0.222,0.308333333333333,0.718562874251497,"Good Value"
"Mickey Gasper",7,41,145,21,NA,0.72,"league_minimum_default",0.221,0.306944444444444,0.716566866267465,"Good Value"
"Jonah Heim",13,65,303,42,"ATH",1.25,"spotrac",0.377,0.3016,0.714570858283433,"Good Value"
"Jorbit Vivas",3,64,265,25,"WSH",0.7906,"spotrac",0.234,0.295977738426511,0.712574850299401,"Good Value"
"Brett Sullivan",7,46,190,31,"COL",0.8,"spotrac",0.236,0.295,0.710578842315369,"Good Value"
"Ryan Waldschmidt",3,62,227,22,"ARI",0.78,"spotrac",0.228,0.292307692307692,0.708582834331337,"Good Value"
"Elias Díaz",6,42,183,24,NA,0.72,"league_minimum_default",0.21,0.291666666666667,0.706586826347305,"Good Value"
"Logan O'Hoppe",4,51,243,24,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.702594810379242,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.702594810379242,"Good Value"
"Jacob Gonzalez",6,41,182,30,NA,0.72,"league_minimum_default",0.207,0.2875,0.70059880239521,"Good Value"
"Ben Williamson",3,61,247,26,"TB",0.7857,"spotrac",0.225,0.286368843069874,0.698602794411178,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.696606786427146,"Good Value"
"Henry Davis",8,39,232,34,"PIT",0.8004,"spotrac",0.229,0.286106946526737,0.694610778443114,"Good Value"
"Jared Young",8,72,272,35,"NYM",1.15,"spotrac",0.328,0.285217391304348,0.692614770459082,"Good Value"
"Denzer Guzman",6,46,211,24,"LAA",0.78,"spotrac",0.222,0.284615384615385,0.69061876247505,"Good Value"
"Derek Hill",9,43,177,26,"PHI",0.9,"spotrac",0.255,0.283333333333333,0.688622754491018,"Good Value"
"Brice Matthews",7,41,208,22,"HOU",0.7824,"spotrac",0.221,0.282464212678937,0.686626746506986,"Good Value"
"Pedro Ramírez",4,49,172,24,NA,0.72,"league_minimum_default",0.203,0.281944444444444,0.684630738522954,"Good Value"
"Michael Massey",11,96,344,45,"KC",1.57,"spotrac",0.442,0.281528662420382,0.682634730538922,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.68063872255489,"Good Value"
"Ryan Kreidler",6,47,212,26,"MIN",0.82,"spotrac",0.225,0.274390243902439,0.678642714570858,"Good Value"
"Donovan Walton",4,46,168,20,NA,0.72,"league_minimum_default",0.194,0.269444444444444,0.676646706586826,"Good Value"
"Jose Fernandez",3,50,191,16,NA,0.72,"league_minimum_default",0.192,0.266666666666667,0.674650698602794,"Good Value"
"Nathaniel Lowe",15,84,331,52,"CLE",1.75,"spotrac",0.462,0.264,0.672654690618762,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.67065868263473,"Good Value"
"Esteury Ruiz",6,40,170,11,"MIA",0.7915,"spotrac",0.204,0.257738471257107,0.668662674650699,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.666666666666667,"Good Value"
"Taylor Trammell",7,43,208,20,"HOU",0.9,"spotrac",0.227,0.252222222222222,0.664670658682635,"Good Value"
"Dominic Smith",8,67,258,44,"ATL",1.25,"spotrac",0.313,0.2504,0.662674650698603,"Good Value"
"Miguel Amaya",5,44,192,23,"CHC",0.8085,"spotrac",0.202,0.249845392702536,0.660678642714571,"Good Value"
"Jorge Mateo",5,36,159,16,NA,0.72,"league_minimum_default",0.178,0.247222222222222,0.658682634730539,"Good Value"
"Alex Freeland",3,45,199,19,NA,0.72,"league_minimum_default",0.177,0.245833333333333,0.656686626746507,"Good Value"
"Jake Bauers",23,113,418,76,"MIL",2.7,"spotrac",0.661,0.244814814814815,0.654690618762475,"Good Value"
"Adrian Del Castillo",5,35,176,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.652694610778443,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.650698602794411,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.648702594810379,"Good Value"
"Christian Encarnacion-Strand",7,33,127,28,"BAL",0.82,"spotrac",0.197,0.240243902439024,0.646706586826347,"Good Value"
"TJ Friedl",4,38,231,12,NA,0.72,"league_minimum_default",0.17,0.236111111111111,0.644710578842315,"Good Value"
"David Fry",6,28,147,13,NA,0.72,"league_minimum_default",0.168,0.233333333333333,0.642714570858283,"Good Value"
"Josh Smith",4,37,166,12,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.63872255489022,"Good Value"
"Pedro Pagés",4,37,177,11,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.63872255489022,"Good Value"
"Blaze Jordan",3,46,186,28,"STL",0.78,"spotrac",0.18,0.230769230769231,0.636726546906188,"Good Value"
"Hunter Feduccia",3,45,188,16,"LAD",0.782,"spotrac",0.177,0.226342710997442,0.634730538922156,"Good Value"
"Marcelo Mayer",3,45,205,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.632734530938124,"Good Value"
"Alec Burleson",21,150,530,101,"STL",3.3,"spotrac",0.744,0.225454545454545,0.630738522954092,"Good Value"
"Alejandro Osuna",1,49,192,24,NA,0.72,"league_minimum_default",0.161,0.223611111111111,0.62874251497006,"Good Value"
"Alika Williams",3,44,162,15,"ATH",0.78,"spotrac",0.174,0.223076923076923,0.626746506986028,"Good Value"
"Nicky Lopez",1,53,205,22,"TEX",0.78,"spotrac",0.173,0.221794871794872,0.622754491017964,"Good Value"
"Drew Romo",7,25,177,16,"CHW",0.78,"spotrac",0.173,0.221794871794872,0.622754491017964,"Good Value"
"Matt Shaw",5,36,144,22,"CHC",0.8045,"spotrac",0.178,0.221255438160348,0.620758483033932,"Good Value"
"Luis Campusano",5,43,155,23,"SD",0.9,"spotrac",0.199,0.221111111111111,0.6187624750499,"Good Value"
"Nick Sogard",3,43,162,13,"BOS",0.78,"spotrac",0.171,0.219230769230769,0.616766467065868,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.614770459081836,"Good Value"
"Carlos Narváez",3,37,223,10,NA,0.72,"league_minimum_default",0.153,0.2125,0.612774451097804,"Good Value"
"Luisangel Acuña",1,46,194,12,NA,0.72,"league_minimum_default",0.152,0.211111111111111,0.608782435129741,"Good Value"
"Eli White",5,40,167,23,"BOS",0.9,"spotrac",0.19,0.211111111111111,0.608782435129741,"Good Value"
"Gabriel Arias",5,33,138,13,"NYM",0.8011,"spotrac",0.169,0.210959930096118,0.606786427145709,"Good Value"
"Javier Báez",2,41,162,17,NA,0.72,"league_minimum_default",0.151,0.209722222222222,0.604790419161677,"Good Value"
"Eduardo Valencia",6,26,83,17,"DET",0.78,"spotrac",0.162,0.207692307692308,0.602794411177645,"Good Value"
"Jake Burger",23,113,482,78,"TEX",3.2,"spotrac",0.661,0.2065625,0.600798403193613,"Good Value"
"Agustín Ramírez",2,39,170,17,NA,0.72,"league_minimum_default",0.145,0.201388888888889,0.598802395209581,"Good Value"
"Brandon Lowe",29,131,512,83,"PIT",4,"spotrac",0.799,0.19975,0.596806387225549,"Good Value"
"Gabriel Moreno",11,118,396,67,"ARI",2.55,"spotrac",0.508,0.19921568627451,0.594810379241517,"Good Value"
"Bryan Torres",4,33,128,18,"STL",0.78,"spotrac",0.155,0.198717948717949,0.592814371257485,"Good Value"
"Edgar Quero",3,38,183,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.590818363273453,"Good Value"
"Jimmy Crooks",5,24,134,14,NA,0.72,"league_minimum_default",0.142,0.197222222222222,0.588822355289421,"Good Value"
"Anthony Seigler",3,37,148,13,"BOS",0.782,"spotrac",0.153,0.195652173913043,0.586826347305389,"Good Value"
"Rafael Flores",7,18,86,17,"PIT",0.78,"spotrac",0.152,0.194871794871795,0.584830339321357,"Good Value"
"CJ Abrams",29,135,506,94,"WSH",4.2,"spotrac",0.811,0.193095238095238,0.582834331337325,"Good Value"
"Everson Pereira",5,23,98,12,NA,0.72,"league_minimum_default",0.139,0.193055555555556,0.580838323353293,"Good Value"
"Anthony Volpe",1,41,171,19,NA,0.72,"league_minimum_default",0.137,0.190277777777778,0.578842315369261,"Good Value"
"Blake Dunn",2,40,142,7,"CIN",0.78,"spotrac",0.148,0.18974358974359,0.57684630738523,"Good Value"
"James Outman",5,27,157,17,"DET",0.79755,"spotrac",0.151,0.189329822581656,0.574850299401198,"Good Value"
"Luke Raley",15,59,262,39,"SEA",2.05,"spotrac",0.387,0.188780487804878,0.572854291417166,"Good Value"
"Daniel Susac",3,35,144,22,"SF",0.78,"spotrac",0.147,0.188461538461538,0.570858283433134,"Good Value"
"Tyler Tolbert",3,35,114,8,"KC",0.783,"spotrac",0.147,0.187739463601533,0.568862275449102,"Good Value"
"Jahmai Jones",5,28,128,15,"BOS",0.8322,"spotrac",0.154,0.185051670271569,0.56686626746507,"Good Value"
"Leody Taveras",8,85,384,52,"BAL",2,"spotrac",0.367,0.1835,0.564870259481038,"Good Value"
"Jake Meyers",3,30,141,11,NA,0.72,"league_minimum_default",0.132,0.183333333333333,0.562874251497006,"Good Value"
"Taylor Walls",2,76,343,33,"TB",1.4,"spotrac",0.256,0.182857142857143,0.560878243512974,"Good Value"
"Tommy White",2,38,149,8,"ATH",0.78,"spotrac",0.142,0.182051282051282,0.558882235528942,"Good Value"
"Petey Halpin",3,32,147,9,"CLE",0.78,"spotrac",0.138,0.176923076923077,0.55688622754491,"Good Value"
"Leo Jimenez",2,33,166,14,NA,0.72,"league_minimum_default",0.127,0.176388888888889,0.554890219560878,"Good Value"
"Tommy Troy",4,27,121,9,"ARI",0.78,"spotrac",0.137,0.175641025641026,0.552894211576846,"Good Value"
"Colby Thomas",4,23,114,11,NA,0.72,"league_minimum_default",0.125,0.173611111111111,0.548902195608782,"Good Value"
"MJ Melendez",4,23,120,11,NA,0.72,"league_minimum_default",0.125,0.173611111111111,0.548902195608782,"Good Value"
"Héctor Rodríguez",5,18,75,11,NA,0.72,"league_minimum_default",0.124,0.172222222222222,0.544910179640719,"Good Value"
"Nelson Velázquez",5,18,91,17,NA,0.72,"league_minimum_default",0.124,0.172222222222222,0.544910179640719,"Good Value"
"Weston Wilson",4,26,125,11,"SEA",0.78,"spotrac",0.134,0.171794871794872,0.542914171656687,"Good Value"
