"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Dillon Dingler",27,127,521,88,"DET",0.8349,"spotrac",0.759,0.909090909090909,0.964705882352941,"Undervalued"
"Kody Clemens",26,118,490,76,"MIN",0.8039,"spotrac",0.718,0.893145913670855,0.962745098039216,"Undervalued"
"Daylen Lile",20,140,564,82,"WSH",0.786,"spotrac",0.7,0.89058524173028,0.96078431372549,"Undervalued"
"Iván Herrera",16,138,568,64,NA,0.72,"league_minimum_default",0.638,0.886111111111111,0.958823529411765,"Undervalued"
"Carson Benge",17,149,546,57,"NYM",0.78,"spotrac",0.685,0.878205128205128,0.956862745098039,"Undervalued"
"Andy Pages",21,134,493,80,"LAD",0.8,"spotrac",0.696,0.87,0.954901960784314,"Undervalued"
"Carter Jensen",24,113,487,72,"KC",0.78115,"spotrac",0.675,0.864110606157588,0.952941176470588,"Undervalued"
"Heriberto Hernández",24,91,403,63,NA,0.72,"league_minimum_default",0.609,0.845833333333333,0.950980392156863,"Undervalued"
"Otto Lopez",10,180,587,69,"MIA",0.8105,"spotrac",0.68,0.838988278840222,0.949019607843137,"Undervalued"
"Eugenio Suárez",24,86,403,68,NA,0.72,"league_minimum_default",0.594,0.825,0.947058823529412,"Undervalued"
"Cole Young",17,135,544,65,"SEA",0.7861,"spotrac",0.643,0.81796209133698,0.945098039215686,"Undervalued"
"Jazz Chisholm Jr.",19,107,461,55,NA,0.72,"league_minimum_default",0.587,0.815277777777778,0.943137254901961,"Undervalued"
"Mauricio Dubón",11,144,533,69,NA,0.72,"league_minimum_default",0.586,0.813888888888889,0.941176470588235,"Undervalued"
"Dominic Canzone",22,112,436,68,"SEA",0.7966,"spotrac",0.644,0.808435852372584,0.93921568627451,"Undervalued"
"Liam Hicks",18,128,448,79,"TB",0.79,"spotrac",0.636,0.80506329113924,0.937254901960784,"Undervalued"
"Chase Meidroth",14,141,529,55,"CHW",0.7891,"spotrac",0.619,0.784437967304524,0.935294117647059,"Undervalued"
"Michael Busch",19,134,562,76,"CHC",0.86,"spotrac",0.668,0.776744186046512,0.933333333333333,"Undervalued"
"Jeremy Peña",17,106,396,47,NA,0.72,"league_minimum_default",0.556,0.772222222222222,0.931372549019608,"Undervalued"
"Chase DeLauter",14,134,464,62,"CLE",0.78,"spotrac",0.598,0.766666666666667,0.929411764705882,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.927450980392157,"Undervalued"
"Ronald Acuña Jr.",17,95,373,47,NA,0.72,"league_minimum_default",0.523,0.726388888888889,0.925490196078431,"Undervalued"
"Coby Mayo",23,84,375,60,"BAL",0.7908,"spotrac",0.574,0.725847243297926,0.923529411764706,"Undervalued"
"Cam Smith",20,102,473,54,"HOU",0.8099,"spotrac",0.586,0.723546116804544,0.92156862745098,"Undervalued"
"Nick Kurtz",21,90,352,69,"ATH",0.785,"spotrac",0.564,0.718471337579618,0.919607843137255,"Undervalued"
"Teoscar Hernández",14,105,396,60,NA,0.72,"league_minimum_default",0.511,0.709722222222222,0.917647058823529,"Undervalued"
"Tristan Peters",12,114,412,54,NA,0.72,"league_minimum_default",0.51,0.708333333333333,0.915686274509804,"Undervalued"
"Kyle Stowers",19,101,418,61,"MIA",0.8042,"spotrac",0.569,0.707535438945536,0.913725490196078,"Undervalued"
"Nick Gonzales",6,158,519,60,"PIT",0.8016,"spotrac",0.558,0.696107784431138,0.911764705882353,"Undervalued"
"Brayan Rocchio",13,124,503,65,"CLE",0.7976,"spotrac",0.554,0.694583751253761,0.909803921568627,"Undervalued"
"Bryce Eldridge",16,102,379,54,"SF",0.78,"spotrac",0.53,0.67948717948718,0.907843137254902,"Undervalued"
"Caleb Durbin",13,118,472,64,"BOS",0.796,"spotrac",0.536,0.673366834170854,0.905882352941176,"Undervalued"
"Angel Martínez",15,89,359,53,NA,0.72,"league_minimum_default",0.477,0.6625,0.903921568627451,"Undervalued"
"Luke Keaschall",9,132,485,44,"MIN",0.7882,"spotrac",0.522,0.662268459781781,0.901960784313726,"Undervalued"
"José Caballero",14,91,388,49,NA,0.72,"league_minimum_default",0.469,0.651388888888889,0.9,"Undervalued"
"Xavier Edwards",6,144,508,52,"MIA",0.804,"spotrac",0.516,0.641791044776119,0.898039215686275,"Undervalued"
"Wyatt Langford",17,90,373,39,"TEX",0.805,"spotrac",0.508,0.631055900621118,0.896078431372549,"Undervalued"
"Zack Gelof",18,88,349,46,"ATH",0.82,"spotrac",0.516,0.629268292682927,0.894117647058824,"Undervalued"
"Andrés Giménez",9,109,445,57,NA,0.72,"league_minimum_default",0.453,0.629166666666667,0.892156862745098,"Undervalued"
"José Ramírez",11,99,431,48,NA,0.72,"league_minimum_default",0.451,0.626388888888889,0.890196078431372,"Undervalued"
"Javier Sanoja",9,122,416,63,"MIA",0.7915,"spotrac",0.492,0.621604548325963,0.888235294117647,"Undervalued"
"Chandler Simpson",0,162,532,33,"TB",0.7851,"spotrac",0.486,0.619029423003439,0.886274509803922,"Undervalued"
"Travis Bazzana",12,102,409,54,"CLE",0.78,"spotrac",0.474,0.607692307692308,0.884313725490196,"Undervalued"
"Sam Antonacci",8,120,446,44,"CHW",0.78,"spotrac",0.472,0.605128205128205,0.882352941176471,"Undervalued"
"Jakob Marsee",10,109,483,37,"MIA",0.786,"spotrac",0.467,0.594147582697201,0.880392156862745,"Undervalued"
"Curtis Mead",17,72,285,48,"BOS",0.78,"spotrac",0.454,0.582051282051282,0.87843137254902,"Undervalued"
"Henry Bolte",10,101,367,33,"ATH",0.78,"spotrac",0.443,0.567948717948718,0.876470588235294,"Undervalued"
"Kyle Karros",11,96,370,45,"COL",0.782,"spotrac",0.442,0.565217391304348,0.874509803921569,"Undervalued"
"Nathan Church",10,100,397,50,"STL",0.78215,"spotrac",0.44,0.56255194016493,0.872549019607843,"Undervalued"
"A.J. Ewing",10,99,394,38,"NYM",0.78,"spotrac",0.437,0.56025641025641,0.870588235294118,"Undervalued"
"Nathan Lukes",10,103,377,36,"TOR",0.8085,"spotrac",0.449,0.55534941249227,0.868627450980392,"Undervalued"
"Jacob Young",10,99,398,47,"WSH",0.7942,"spotrac",0.437,0.550239234449761,0.866666666666667,"Undervalued"
"Vaughn Grissom",11,91,378,63,"LAA",0.8,"spotrac",0.427,0.53375,0.864705882352941,"Undervalued"
"Kyle Manzardo",13,67,312,39,NA,0.72,"league_minimum_default",0.383,0.531944444444444,0.862745098039216,"Undervalued"
"Garrett Mitchell",11,114,425,65,"MIL",0.95,"spotrac",0.496,0.522105263157895,0.86078431372549,"Undervalued"
"Nolan Schanuel",7,108,392,49,"LAA",0.81,"spotrac",0.422,0.520987654320987,0.858823529411765,"Undervalued"
"Esmerlyn Valdez",17,56,241,47,"PIT",0.78,"spotrac",0.406,0.52051282051282,0.856862745098039,"Undervalued"
"Heliot Ramos",11,88,363,41,"NYY",0.81,"spotrac",0.418,0.516049382716049,0.854901960784314,"Undervalued"
"Griffin Conine",15,64,246,37,"MIA",0.786,"spotrac",0.402,0.511450381679389,0.852941176470588,"Undervalued"
"Spencer Horwitz",10,89,361,44,"PIT",0.802,"spotrac",0.407,0.507481296758105,0.850980392156863,"Undervalued"
"Richie Palacios",10,75,319,50,NA,0.72,"league_minimum_default",0.365,0.506944444444444,0.849019607843137,"Undervalued"
"Brett Baty",10,89,391,50,"NYM",0.8115,"spotrac",0.407,0.501540357362908,0.847058823529412,"Undervalued"
"Jake Mangum",4,115,405,30,"PIT",0.8002,"spotrac",0.401,0.501124718820295,0.845098039215686,"Undervalued"
"Jorge Soler",12,64,316,49,NA,0.72,"league_minimum_default",0.36,0.5,0.843137254901961,"Undervalued"
"Joey Ortiz",9,89,337,44,"MIL",0.7904,"spotrac",0.393,0.497216599190283,0.841176470588235,"Undervalued"
"Owen Caissie",14,64,291,58,"MIA",0.7815,"spotrac",0.388,0.496481126039667,0.83921568627451,"Undervalued"
"Joe Mack",13,67,283,47,"MIA",0.78,"spotrac",0.383,0.491025641025641,0.837254901960784,"Undervalued"
"Randal Grichuk",13,66,229,38,"CHW",0.78,"spotrac",0.38,0.487179487179487,0.835294117647059,"Undervalued"
"Colton Cowser",13,69,316,39,"BAL",0.8015,"spotrac",0.389,0.485339987523394,0.833333333333333,"Undervalued"
"Masyn Winn",5,106,449,54,"STL",0.79945,"spotrac",0.388,0.485333666895991,0.831372549019608,"Undervalued"
"Dylan Crews",11,81,363,40,"WSH",0.82,"spotrac",0.397,0.484146341463415,0.829411764705882,"Undervalued"
"Carlos Cortes",9,82,319,40,"ATH",0.78,"spotrac",0.372,0.476923076923077,0.827450980392157,"Undervalued"
"Troy Johnston",4,105,376,48,"COL",0.782,"spotrac",0.371,0.474424552429668,0.825490196078431,"Undervalued"
"Víctor Mesa Jr.",13,52,199,30,NA,0.72,"league_minimum_default",0.338,0.469444444444444,0.823529411764706,"Undervalued"
"Jonny DeLuca",9,81,308,43,"TB",0.7893,"spotrac",0.369,0.467502850627138,0.82156862745098,"Undervalued"
"Ty France",20,117,393,64,"SD",1.35,"spotrac",0.631,0.467407407407407,0.819607843137255,"Undervalued"
"Ezequiel Duran",17,133,496,80,"TEX",1.375,"spotrac",0.637,0.463272727272727,0.817647058823529,"Undervalued"
"Justin Crawford",3,105,395,37,"PHI",0.78,"spotrac",0.357,0.457692307692308,0.815686274509804,"Undervalued"
"Isaac Collins",6,92,416,40,"KC",0.79975,"spotrac",0.36,0.45014066895905,0.813725490196078,"Undervalued"
"Drew Gilbert",9,75,321,38,"SF",0.78,"spotrac",0.351,0.45,0.811764705882353,"Undervalued"
"Jesús Sánchez",8,70,269,35,NA,0.72,"league_minimum_default",0.322,0.447222222222222,0.809803921568627,"Undervalued"
"Brady House",10,70,293,44,"WSH",0.7832,"spotrac",0.35,0.446884576098059,0.807843137254902,"Undervalued"
"Tim Tawa",10,68,277,38,"ARI",0.7877,"spotrac",0.344,0.436714485210105,0.805882352941176,"Undervalued"
"Nick Loftin",7,80,347,42,"KC",0.78675,"spotrac",0.338,0.429615506831903,0.803921568627451,"Undervalued"
"Moisés Ballesteros",9,61,278,34,NA,0.72,"league_minimum_default",0.309,0.429166666666667,0.801960784313726,"Undervalued"
"Jake McCarthy",15,148,500,80,"COL",1.525,"spotrac",0.654,0.428852459016393,0.8,"Undervalued"
"Evan Carter",9,71,365,35,"TEX",0.7915,"spotrac",0.339,0.428300694883133,0.798039215686275,"Undervalued"
"Cole Carrigg",8,74,284,40,"COL",0.78,"spotrac",0.334,0.428205128205128,0.796078431372549,"Undervalued"
"Mark Vientos",13,54,252,39,"NYM",0.81375,"spotrac",0.344,0.422734254992319,0.794117647058823,"Undervalued"
"Dalton Rushing",12,55,221,36,"LAD",0.79,"spotrac",0.333,0.421518987341772,0.792156862745098,"Undervalued"
"José Fermín",6,73,304,39,NA,0.72,"league_minimum_default",0.303,0.420833333333333,0.790196078431373,"Undervalued"
"Hao-Yu Lee",8,72,282,41,"DET",0.78,"spotrac",0.328,0.42051282051282,0.788235294117647,"Undervalued"
"JJ Bleday",22,92,429,56,"CIN",1.4,"spotrac",0.584,0.417142857142857,0.786274509803922,"Undervalued"
"Justin Foscue",11,56,208,33,"TEX",0.78,"spotrac",0.322,0.412820512820513,0.784313725490196,"Undervalued"
"Gary Sánchez",11,43,209,35,NA,0.72,"league_minimum_default",0.283,0.393055555555556,0.782352941176471,"Undervalued"
"Jackson Holliday",7,72,315,30,"BAL",0.8022,"spotrac",0.314,0.391423585140863,0.780392156862745,"Undervalued"
"Austin Wells",12,57,317,30,"NYY",0.8662,"spotrac",0.339,0.391364580928192,0.77843137254902,"Undervalued"
"Oswald Peraza",7,73,327,24,"LAA",0.81,"spotrac",0.317,0.391358024691358,0.776470588235294,"Undervalued"
"Dylan Beavers",7,70,290,39,"BAL",0.7874,"spotrac",0.308,0.391160782321565,0.774509803921569,"Undervalued"
"Connor Norby",7,70,299,30,"COL",0.794,"spotrac",0.308,0.387909319899244,0.772549019607843,"Undervalued"
"Spencer Jones",9,58,223,34,"NYY",0.78,"spotrac",0.3,0.384615384615385,0.770588235294118,"Undervalued"
"Nasim Nuñez",1,86,409,35,NA,0.72,"league_minimum_default",0.272,0.377777777777778,0.766666666666667,"Undervalued"
"Andrés Chaparro",10,44,175,36,NA,0.72,"league_minimum_default",0.272,0.377777777777778,0.766666666666667,"Undervalued"
"Dane Myers",6,72,270,25,"CIN",0.8,"spotrac",0.3,0.375,0.764705882352941,"Undervalued"
"Nolan Gorman",9,47,254,32,NA,0.72,"league_minimum_default",0.267,0.370833333333333,0.762745098039216,"Undervalued"
"Blaze Alexander",4,79,261,31,"BAL",0.7928,"spotrac",0.293,0.369576185671039,0.76078431372549,"Undervalued"
"José Tena",7,56,249,23,NA,0.72,"league_minimum_default",0.266,0.369444444444444,0.758823529411765,"Undervalued"
"Marcell Ozuna",8,51,251,29,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.756862745098039,"Undervalued"
"Andruw Monasterio",6,71,296,40,"BOS",0.8075,"spotrac",0.297,0.367801857585139,0.754901960784314,"Undervalued"
"Ildemaro Vargas",9,111,438,67,"ARI",1.25,"spotrac",0.459,0.3672,0.752941176470588,"Undervalued"
"Mickey Gasper",9,45,170,23,NA,0.72,"league_minimum_default",0.261,0.3625,0.750980392156863,"Undervalued"
"Donovan Walton",7,54,199,25,NA,0.72,"league_minimum_default",0.26,0.361111111111111,0.749019607843137,"Good Value"
"David Hamilton",4,76,315,25,"MIL",0.7873,"spotrac",0.284,0.36072653372285,0.747058823529412,"Good Value"
"Patrick Bailey",8,60,287,34,"CLE",0.81,"spotrac",0.292,0.360493827160494,0.745098039215686,"Good Value"
"Luis Rengifo",4,75,312,36,"SD",0.78,"spotrac",0.281,0.36025641025641,0.743137254901961,"Good Value"
"Brandon Valenzuela",8,49,227,21,NA,0.72,"league_minimum_default",0.259,0.359722222222222,0.741176470588235,"Good Value"
"Sal Frelick",4,74,320,37,"MIL",0.8006,"spotrac",0.278,0.347239570322258,0.73921568627451,"Good Value"
"Braden Montgomery",6,61,288,37,"CHW",0.78,"spotrac",0.267,0.342307692307692,0.737254901960784,"Good Value"
"Pedro Ramírez",6,54,209,29,NA,0.72,"league_minimum_default",0.246,0.341666666666667,0.735294117647059,"Good Value"
"Christian Vázquez",7,49,236,25,NA,0.72,"league_minimum_default",0.245,0.340277777777778,0.733333333333333,"Good Value"
"Ryan Vilade",11,56,215,39,"TB",0.95,"spotrac",0.322,0.338947368421053,0.731372549019608,"Good Value"
"Wade Meckler",3,74,252,26,"LAA",0.78,"spotrac",0.264,0.338461538461538,0.729411764705882,"Good Value"
"Daniel Schneemann",6,53,258,29,NA,0.72,"league_minimum_default",0.243,0.3375,0.727450980392157,"Good Value"
"Elias Díaz",7,48,203,31,NA,0.72,"league_minimum_default",0.242,0.336111111111111,0.725490196078431,"Good Value"
"Jeremiah Jackson",7,55,241,40,"BAL",0.7887,"spotrac",0.263,0.333460124255103,0.723529411764706,"Good Value"
"Denzer Guzman",7,53,239,28,"LAA",0.78,"spotrac",0.257,0.329487179487179,0.72156862745098,"Good Value"
"Jared Triolo",3,75,309,29,"PIT",0.8189,"spotrac",0.267,0.326047136402491,0.719607843137255,"Good Value"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.717647058823529,"Good Value"
"Jared Young",9,80,299,38,"NYM",1.15,"spotrac",0.366,0.318260869565217,0.715686274509804,"Good Value"
"Jorbit Vivas",3,69,283,29,"WSH",0.7906,"spotrac",0.249,0.314950670376929,0.713725490196078,"Good Value"
"Jasson Domínguez",6,47,209,14,NA,0.72,"league_minimum_default",0.225,0.3125,0.711764705882353,"Good Value"
"Derek Hill",10,47,189,30,"PHI",0.9,"spotrac",0.281,0.312222222222222,0.709803921568627,"Good Value"
"Jonah Heim",13,69,330,42,"ATH",1.25,"spotrac",0.389,0.3112,0.707843137254902,"Good Value"
"Austin Martin",3,68,287,23,"MIN",0.79065,"spotrac",0.246,0.311136406753937,0.705882352941177,"Good Value"
"Henry Davis",9,40,244,35,"PIT",0.8004,"spotrac",0.246,0.307346326836582,0.703921568627451,"Good Value"
"Logan O'Hoppe",4,55,251,24,NA,0.72,"league_minimum_default",0.221,0.306944444444444,0.701960784313725,"Good Value"
"Jacob Gonzalez",6,45,200,30,NA,0.72,"league_minimum_default",0.219,0.304166666666667,0.7,"Good Value"
"Michael Massey",11,106,378,45,"KC",1.57,"spotrac",0.472,0.300636942675159,0.698039215686274,"Good Value"
"Ryan Waldschmidt",3,63,246,22,"ARI",0.78,"spotrac",0.231,0.296153846153846,0.696078431372549,"Good Value"
"Brett Sullivan",7,46,200,31,"COL",0.8,"spotrac",0.236,0.295,0.694117647058824,"Good Value"
"Christian Encarnacion-Strand",8,43,164,32,"BAL",0.82,"spotrac",0.241,0.29390243902439,0.692156862745098,"Good Value"
"Nathaniel Lowe",17,91,361,59,"CLE",1.75,"spotrac",0.511,0.292,0.690196078431373,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.688235294117647,"Good Value"
"Josh Smith",6,41,182,15,NA,0.72,"league_minimum_default",0.207,0.2875,0.686274509803922,"Good Value"
"Ben Williamson",3,61,247,26,"TB",0.7857,"spotrac",0.225,0.286368843069874,0.684313725490196,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.682352941176471,"Good Value"
"Brice Matthews",7,41,208,22,"HOU",0.7824,"spotrac",0.221,0.282464212678937,0.680392156862745,"Good Value"
"Luis Campusano",7,52,194,28,"SD",0.9,"spotrac",0.254,0.282222222222222,0.67843137254902,"Good Value"
"Miguel Amaya",6,48,200,25,"CHC",0.8085,"spotrac",0.228,0.282003710575139,0.676470588235294,"Good Value"
"Ryan Kreidler",6,49,225,26,"MIN",0.82,"spotrac",0.231,0.281707317073171,0.674509803921569,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.672549019607843,"Good Value"
"Alex Freeland",3,51,222,20,NA,0.72,"league_minimum_default",0.195,0.270833333333333,0.670588235294118,"Good Value"
"Taylor Trammell",7,48,235,21,"HOU",0.9,"spotrac",0.242,0.268888888888889,0.668627450980392,"Good Value"
"Nick Sogard",4,51,194,17,"BOS",0.78,"spotrac",0.209,0.267948717948718,0.666666666666667,"Good Value"
"Jake Bauers",26,119,442,83,"MIL",2.7,"spotrac",0.721,0.267037037037037,0.664705882352941,"Good Value"
"Jose Fernandez",3,50,191,16,NA,0.72,"league_minimum_default",0.192,0.266666666666667,0.662745098039216,"Good Value"
"Esteury Ruiz",6,42,188,12,"MIA",0.7915,"spotrac",0.21,0.265319014529375,0.66078431372549,"Good Value"
"David Fry",7,31,162,15,NA,0.72,"league_minimum_default",0.191,0.265277777777778,0.658823529411765,"Good Value"
"Alika Williams",4,50,193,16,"ATH",0.78,"spotrac",0.206,0.264102564102564,0.656862745098039,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.654901960784314,"Good Value"
"Agustín Ramírez",4,43,191,21,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.650980392156863,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.650980392156863,"Good Value"
"Jorge Mateo",5,38,184,18,NA,0.72,"league_minimum_default",0.184,0.255555555555556,0.649019607843137,"Good Value"
"Rafael Flores",8,29,116,19,"PIT",0.78,"spotrac",0.199,0.255128205128205,0.647058823529412,"Good Value"
"Dominic Smith",8,67,263,44,"ATL",1.25,"spotrac",0.313,0.2504,0.645098039215686,"Good Value"
"Eli White",6,47,191,29,"BOS",0.9,"spotrac",0.225,0.25,0.643137254901961,"Good Value"
"Nicky Lopez",1,59,218,24,"TEX",0.78,"spotrac",0.191,0.244871794871795,0.641176470588235,"Good Value"
"Adrian Del Castillo",5,35,179,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.63921568627451,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.637254901960784,"Good Value"
"Alec Burleson",22,162,569,110,"STL",3.3,"spotrac",0.794,0.240606060606061,0.635294117647059,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.633333333333333,"Good Value"
"Pedro Pagés",4,38,179,11,NA,0.72,"league_minimum_default",0.17,0.236111111111111,0.629411764705882,"Good Value"
"TJ Friedl",4,38,235,12,NA,0.72,"league_minimum_default",0.17,0.236111111111111,0.629411764705882,"Good Value"
"Hunter Feduccia",3,47,201,18,"LAD",0.782,"spotrac",0.183,0.234015345268542,0.627450980392157,"Good Value"
"Joshua Báez",7,23,96,18,NA,0.72,"league_minimum_default",0.167,0.231944444444444,0.625490196078431,"Good Value"
"Blaze Jordan",3,46,186,28,"STL",0.78,"spotrac",0.18,0.230769230769231,0.623529411764706,"Good Value"
"Eduardo Valencia",6,31,97,18,"DET",0.78,"spotrac",0.177,0.226923076923077,0.62156862745098,"Good Value"
"Anthony Volpe",2,45,185,24,NA,0.72,"league_minimum_default",0.163,0.226388888888889,0.619607843137255,"Good Value"
"Jake Burger",26,120,514,83,"TEX",3.2,"spotrac",0.724,0.22625,0.617647058823529,"Good Value"
"Marcelo Mayer",3,45,205,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.615686274509804,"Good Value"
"Gabriel Moreno",13,131,435,73,"ARI",2.55,"spotrac",0.575,0.225490196078431,0.613725490196078,"Good Value"
"Alejandro Osuna",1,49,192,24,NA,0.72,"league_minimum_default",0.161,0.223611111111111,0.611764705882353,"Good Value"
"Drew Romo",7,25,177,16,"CHW",0.78,"spotrac",0.173,0.221794871794872,0.609803921568628,"Good Value"
"Matt Shaw",5,36,153,23,"CHC",0.8045,"spotrac",0.178,0.221255438160348,0.607843137254902,"Good Value"
"Carlos Narváez",3,39,238,10,NA,0.72,"league_minimum_default",0.159,0.220833333333333,0.605882352941176,"Good Value"
"Thomas Saggese",4,34,127,12,NA,0.72,"league_minimum_default",0.158,0.219444444444444,0.603921568627451,"Good Value"
"Bryan Torres",4,38,149,19,"STL",0.78,"spotrac",0.17,0.217948717948718,0.601960784313725,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.6,"Good Value"
"Gabriel Arias",5,34,139,13,"NYM",0.8011,"spotrac",0.172,0.214704780926226,0.598039215686274,"Good Value"
"Christian Koss",4,38,166,10,"SF",0.8,"spotrac",0.17,0.2125,0.596078431372549,"Good Value"
"Luisangel Acuña",1,46,196,12,NA,0.72,"league_minimum_default",0.152,0.211111111111111,0.594117647058824,"Good Value"
"Javier Báez",2,41,172,17,NA,0.72,"league_minimum_default",0.151,0.209722222222222,0.592156862745098,"Good Value"
"Jonah Cox",4,31,111,12,NA,0.72,"league_minimum_default",0.149,0.206944444444444,0.590196078431373,"Good Value"
"Brandon Lowe",29,140,542,85,"PIT",4,"spotrac",0.826,0.2065,0.588235294117647,"Good Value"
"Héctor Rodríguez",5,26,113,12,NA,0.72,"league_minimum_default",0.148,0.205555555555556,0.586274509803922,"Good Value"
"CJ Abrams",30,143,542,96,"WSH",4.2,"spotrac",0.849,0.202142857142857,0.584313725490196,"Good Value"
"Max Clark",3,38,139,20,"DET",0.78,"spotrac",0.156,0.2,0.582352941176471,"Good Value"
"Weston Wilson",4,33,148,13,"SEA",0.78,"spotrac",0.155,0.198717948717949,0.580392156862745,"Good Value"
"Edgar Quero",3,38,187,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.57843137254902,"Good Value"
"Brett Bateman",2,42,130,11,"TOR",0.78,"spotrac",0.154,0.197435897435897,0.576470588235294,"Good Value"
"Jimmy Crooks",5,24,134,14,NA,0.72,"league_minimum_default",0.142,0.197222222222222,0.574509803921569,"Good Value"
"Nelson Velázquez",6,19,96,18,NA,0.72,"league_minimum_default",0.141,0.195833333333333,0.572549019607843,"Good Value"
"Anthony Seigler",3,37,150,13,"BOS",0.782,"spotrac",0.153,0.195652173913043,0.570588235294118,"Good Value"
"Everson Pereira",5,23,98,12,NA,0.72,"league_minimum_default",0.139,0.193055555555556,0.568627450980392,"Good Value"
"Jordan Lawlar",5,27,101,13,"ARI",0.7836,"spotrac",0.151,0.192700357325166,0.566666666666667,"Good Value"
"Tyler Tolbert",3,36,121,8,"KC",0.783,"spotrac",0.15,0.191570881226054,0.564705882352941,"Good Value"
"Blake Dunn",2,40,142,7,"CIN",0.78,"spotrac",0.148,0.18974358974359,0.56078431372549,"Good Value"
"Tommy White",2,40,161,8,"ATH",0.78,"spotrac",0.148,0.18974358974359,0.56078431372549,"Good Value"
"Leody Taveras",8,89,407,54,"BAL",2,"spotrac",0.379,0.1895,0.558823529411765,"Good Value"
"James Outman",5,27,157,17,"DET",0.79755,"spotrac",0.151,0.189329822581656,0.556862745098039,"Good Value"
"Matt McLain",15,75,400,39,"CIN",2.3,"spotrac",0.435,0.189130434782609,0.554901960784314,"Good Value"
"Zach Neto",26,140,579,74,"LAA",4.15,"spotrac",0.784,0.188915662650602,0.552941176470588,"Good Value"
"Luke Raley",15,59,262,39,"SEA",2.05,"spotrac",0.387,0.188780487804878,0.550980392156863,"Good Value"
"Jahmai Jones",5,29,138,15,"BOS",0.8322,"spotrac",0.157,0.188656572939197,0.549019607843137,"Good Value"
